Timestamp,Navigational status,SOG,COG,Heading
2024-06-18 00:00:05,Engaged in fishing,9.3,0.0,358.7
2024-06-18 00:00:15,Engaged in fishing,9.3,0.19999999999998863,0.6999999999999886
2024-06-18 00:00:25,Engaged in fishing,9.3,0.39999999999997726,358.7
2024-06-18 00:00:35,Engaged in fishing,9.3,359.3,359.7
2024-06-18 00:00:45,Engaged in fishing,9.3,359.73333333333335,359.3666666666667
2024-06-18 00:00:55,Engaged in fishing,9.3,0.16666666666668561,359.03333333333336
2024-06-18 00:01:05,Engaged in fishing,9.3,0.6000000000000227,358.7
2024-06-18 00:01:15,Engaged in fishing,9.25,0.44999999999998863,359.2
2024-06-18 00:01:25,Engaged in fishing,9.2,0.30000000000001137,359.7
2024-06-18 00:01:35,Engaged in fishing,9.2,359.7,359.7
2024-06-18 00:01:45,Engaged in fishing,9.2,0.0,358.2
2024-06-18 00:01:55,Engaged in fishing,9.2,0.30000000000001137,356.7
2024-06-18 00:02:05,Engaged in fishing,9.2,0.6999999999999886,357.7
2024-06-18 00:02:15,Engaged in fishing,9.2,359.7,359.7
2024-06-18 00:02:25,Engaged in fishing,9.2,0.30000000000001137,359.7
2024-06-18 00:02:35,Engaged in fishing,9.2,0.8000000000000114,354.7
2024-06-18 00:02:45,Engaged in fishing,9.25,0.39999999999997726,357.7
2024-06-18 00:02:55,Engaged in fishing,9.3,0.0,0.6999999999999886
2024-06-18 00:03:05,Engaged in fishing,9.2,0.6000000000000227,356.7
2024-06-18 00:03:15,Engaged in fishing,9.2,359.7,0.6999999999999886
2024-06-18 00:03:25,Engaged in fishing,9.2,359.8,357.7
2024-06-18 00:03:35,Engaged in fishing,9.2,358.7,4.699999999999989
2024-06-18 00:03:45,Engaged in fishing,9.2,359.1,1.6999999999999886
2024-06-18 00:03:55,Engaged in fishing,9.2,359.5,358.7
2024-06-18 00:04:05,Engaged in fishing,9.3,359.3,1.6999999999999886
2024-06-18 00:04:15,Engaged in fishing,9.2,0.5,357.7
2024-06-18 00:04:25,Engaged in fishing,9.2,0.19999999999998863,357.2
2024-06-18 00:04:35,Engaged in fishing,9.2,359.9,356.7
2024-06-18 00:04:45,Engaged in fishing,9.2,359.6,356.2
2024-06-18 00:04:55,Engaged in fishing,9.2,359.3,355.7
2024-06-18 00:05:05,Engaged in fishing,9.2,359.6,358.7
2024-06-18 00:05:15,Engaged in fishing,9.166666666666666,0.0,359.03333333333336
2024-06-18 00:05:25,Engaged in fishing,9.133333333333333,0.39999999999997726,359.3666666666667
2024-06-18 00:05:35,Engaged in fishing,9.1,0.8000000000000114,359.7
2024-06-18 00:05:45,Engaged in fishing,9.2,0.19999999999998863,355.7
2024-06-18 00:05:55,Engaged in fishing,9.2,359.5,0.6999999999999886
2024-06-18 00:06:05,Engaged in fishing,9.2,359.6,359.7
2024-06-18 00:06:15,Engaged in fishing,9.2,359.7,358.7
2024-06-18 00:06:25,Engaged in fishing,9.2,359.55,0.6999999999999886
2024-06-18 00:06:35,Engaged in fishing,9.2,359.4,2.6999999999999886
2024-06-18 00:06:45,Engaged in fishing,9.2,359.7,354.7
2024-06-18 00:06:55,Engaged in fishing,9.2,359.4,0.6999999999999886
2024-06-18 00:07:05,Engaged in fishing,9.2,359.35,359.7
2024-06-18 00:07:15,Engaged in fishing,9.2,359.3,358.7
2024-06-18 00:07:25,Engaged in fishing,9.2,359.3,359.7
2024-06-18 00:07:35,Engaged in fishing,9.2,359.3,0.6999999999999886
2024-06-18 00:07:45,Engaged in fishing,9.2,359.4,359.7
2024-06-18 00:07:55,Engaged in fishing,9.2,358.8,359.7
2024-06-18 00:08:05,Engaged in fishing,9.2,359.35,359.2
2024-06-18 00:08:15,Engaged in fishing,9.2,359.9,358.7
2024-06-18 00:08:25,Engaged in fishing,9.2,0.19999999999998863,356.7
2024-06-18 00:08:35,Engaged in fishing,9.2,359.9,359.7
2024-06-18 00:08:45,Engaged in fishing,9.2,0.30000000000001137,359.7
2024-06-18 00:08:55,Engaged in fishing,9.2,359.4,0.6999999999999886
2024-06-18 00:09:05,Engaged in fishing,9.2,359.1333333333333,0.6999999999999886
2024-06-18 00:09:15,Engaged in fishing,9.2,358.8666666666667,0.6999999999999886
2024-06-18 00:09:25,Engaged in fishing,9.2,358.6,0.6999999999999886
2024-06-18 00:09:35,Engaged in fishing,9.2,359.3,358.7
2024-06-18 00:09:45,Engaged in fishing,9.2,359.1,355.7
2024-06-18 00:09:55,Engaged in fishing,9.2,359.5,2.6999999999999886
2024-06-18 00:10:05,Engaged in fishing,9.233333333333333,359.2,1.6999999999999886
2024-06-18 00:10:15,Engaged in fishing,9.266666666666667,358.9,0.6999999999999886
2024-06-18 00:10:25,Engaged in fishing,9.3,358.6,359.7
2024-06-18 00:10:35,Engaged in fishing,9.2,359.0,0.6999999999999886
2024-06-18 00:10:45,Engaged in fishing,9.3,359.0,359.7
2024-06-18 00:10:55,Engaged in fishing,9.3,359.0,0.6999999999999886
2024-06-18 00:11:05,Engaged in fishing,9.3,358.8333333333333,0.03333333333335986
2024-06-18 00:11:15,Engaged in fishing,9.3,358.6666666666667,359.3666666666667
2024-06-18 00:11:25,Engaged in fishing,9.3,358.5,358.7
2024-06-18 00:11:35,Engaged in fishing,9.3,358.4,358.7
2024-06-18 00:11:45,Engaged in fishing,9.3,358.95,359.2
2024-06-18 00:11:55,Engaged in fishing,9.3,359.5,359.7
2024-06-18 00:12:05,Engaged in fishing,9.3,359.23333333333335,359.3666666666667
2024-06-18 00:12:15,Engaged in fishing,9.3,358.9666666666667,359.03333333333336
2024-06-18 00:12:25,Engaged in fishing,9.3,358.7,358.7
2024-06-18 00:12:35,Engaged in fishing,9.3,358.56666666666666,358.7
2024-06-18 00:12:45,Engaged in fishing,9.3,358.43333333333334,358.7
2024-06-18 00:12:55,Engaged in fishing,9.3,358.3,358.7
2024-06-18 00:13:05,Engaged in fishing,9.3,359.3,358.7
2024-06-18 00:13:15,Engaged in fishing,9.3,358.8,359.2
2024-06-18 00:13:25,Engaged in fishing,9.3,358.3,359.7
2024-06-18 00:13:35,Engaged in fishing,9.266666666666667,358.06666666666666,359.3666666666667
2024-06-18 00:13:45,Engaged in fishing,9.233333333333333,357.8333333333333,359.03333333333336
2024-06-18 00:13:55,Engaged in fishing,9.2,357.6,358.7
2024-06-18 00:14:05,Engaged in fishing,9.2,357.56666666666666,359.7
2024-06-18 00:14:15,Engaged in fishing,9.2,357.5333333333333,0.6999999999999886
2024-06-18 00:14:25,Engaged in fishing,9.2,357.5,1.6999999999999886
2024-06-18 00:14:35,Engaged in fishing,9.2,357.95,0.19999999999998863
2024-06-18 00:14:45,Engaged in fishing,9.2,358.4,358.7
2024-06-18 00:14:55,Engaged in fishing,9.2,358.5,359.7
