Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading
2024-06-08 07:00:53,219013178.0,55.72293,7.56402,Engaged in fishing,2.9,167.9,172.0
2024-06-08 07:01:03,219013178.0,55.722804,7.564115,Engaged in fishing,2.9,165.16666666666666,170.33333333333334
2024-06-08 07:01:13,219013178.0,55.722678,7.56421,Engaged in fishing,2.9,162.43333333333334,168.66666666666666
2024-06-08 07:01:23,219013178.0,55.722552,7.564305,Engaged in fishing,2.9,159.7,167.0
2024-06-08 07:01:33,219013178.0,55.722432,7.564424333333333,Engaged in fishing,2.9,157.46666666666667,167.0
2024-06-08 07:01:43,219013178.0,55.722312,7.564543666666667,Engaged in fishing,2.9,155.23333333333332,167.0
2024-06-08 07:01:53,219013178.0,55.722192,7.564663,Engaged in fishing,2.9,153.0,167.0
2024-06-08 07:02:03,219013178.0,55.72206533333333,7.564736,Engaged in fishing,2.9,155.6,165.66666666666666
2024-06-08 07:02:13,219013178.0,55.72193866666667,7.564809,Engaged in fishing,2.9,158.20000000000002,164.33333333333334
2024-06-08 07:02:23,219013178.0,55.721812,7.564882,Engaged in fishing,2.9,160.8,163.0
2024-06-08 07:02:33,219013178.0,55.72168966666667,7.564994666666666,Engaged in fishing,2.933333333333333,158.13333333333335,164.0
2024-06-08 07:02:43,219013178.0,55.72156733333333,7.565107333333334,Engaged in fishing,2.966666666666667,155.46666666666667,165.0
2024-06-08 07:02:53,219013178.0,55.721445,7.56522,Engaged in fishing,3.0,152.8,166.0
2024-06-08 07:03:03,219013178.0,55.721322,7.56531,Engaged in fishing,2.9,156.8,161.0
2024-06-08 07:03:13,219013178.0,55.7211932,7.5654126,Engaged in fishing,2.92,155.64000000000001,162.0
2024-06-08 07:03:23,219013178.0,55.7210644,7.5655152,Engaged in fishing,2.94,154.48000000000002,163.0
2024-06-08 07:03:33,219013178.0,55.7209356,7.5656178,Engaged in fishing,2.96,153.32,164.0
2024-06-08 07:03:43,219013178.0,55.7208068,7.5657204,Engaged in fishing,2.98,152.16,165.0
2024-06-08 07:03:53,219013178.0,55.720678,7.565823,Engaged in fishing,3.0,151.0,166.0
2024-06-08 07:04:03,219013178.0,55.720557,7.565913,Engaged in fishing,3.0,157.1,164.0
2024-06-08 07:04:13,219013178.0,55.720431833333336,7.5660109166666665,Engaged in fishing,2.9916666666666667,157.1,164.08333333333334
2024-06-08 07:04:23,219013178.0,55.720306666666666,7.566108833333334,Engaged in fishing,2.9833333333333334,157.1,164.16666666666666
2024-06-08 07:04:33,219013178.0,55.720181499999995,7.56620675,Engaged in fishing,2.975,157.1,164.25
2024-06-08 07:04:43,219013178.0,55.72005633333333,7.5663046666666665,Engaged in fishing,2.966666666666667,157.1,164.33333333333334
2024-06-08 07:04:53,219013178.0,55.71993116666667,7.566402583333334,Engaged in fishing,2.9583333333333335,157.1,164.41666666666666
2024-06-08 07:05:03,219013178.0,55.719806,7.5665005,Engaged in fishing,2.95,157.1,164.5
2024-06-08 07:05:13,219013178.0,55.71968083333333,7.566598416666666,Engaged in fishing,2.9416666666666664,157.1,164.58333333333334
