Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading
2024-03-29 17:36:18,219013538.0,57.787005,11.1342,Engaged in fishing,2.4,141.8,161.0
2024-03-29 17:36:28,219013538.0,57.7869175,11.134326,Engaged in fishing,2.4,141.9,161.5
2024-03-29 17:36:38,219013538.0,57.78683,11.134452,Engaged in fishing,2.4,142.0,162.0
2024-03-29 17:36:48,219013538.0,57.7867395,11.13457775,Engaged in fishing,2.4,142.3,161.75
2024-03-29 17:36:58,219013538.0,57.786649,11.1347035,Engaged in fishing,2.4,142.6,161.5
2024-03-29 17:37:08,219013538.0,57.7865585,11.13482925,Engaged in fishing,2.4,142.89999999999998,161.25
2024-03-29 17:37:18,219013538.0,57.786468,11.134955,Engaged in fishing,2.4,143.2,161.0
2024-03-29 17:37:28,219013538.0,57.786381500000005,11.135086000000001,Engaged in fishing,2.4,142.45,161.0
2024-03-29 17:37:38,219013538.0,57.786295,11.135217,Engaged in fishing,2.4,141.7,161.0
2024-03-29 17:37:48,219013538.0,57.786204250000004,11.135343500000001,Engaged in fishing,2.4,142.17499999999998,161.25
2024-03-29 17:37:58,219013538.0,57.7861135,11.135470000000002,Engaged in fishing,2.4,142.64999999999998,161.5
2024-03-29 17:38:08,219013538.0,57.78602275,11.1355965,Engaged in fishing,2.4,143.125,161.75
2024-03-29 17:38:18,219013538.0,57.785932,11.135723,Engaged in fishing,2.4,143.6,162.0
2024-03-29 17:38:28,219013538.0,57.785844499999996,11.1358475,Engaged in fishing,2.4,143.2,161.5
2024-03-29 17:38:38,219013538.0,57.785757,11.135972,Engaged in fishing,2.4,142.8,161.0
2024-03-29 17:38:48,219013538.0,57.7856665,11.1360965,Engaged in fishing,2.4,143.025,161.0
2024-03-29 17:38:58,219013538.0,57.785576,11.136220999999999,Engaged in fishing,2.4,143.25,161.0
2024-03-29 17:39:08,219013538.0,57.7854855,11.1363455,Engaged in fishing,2.4,143.475,161.0
2024-03-29 17:39:18,219013538.0,57.785395,11.13647,Engaged in fishing,2.4,143.7,161.0
2024-03-29 17:39:28,219013538.0,57.785304,11.1365865,Engaged in fishing,2.4,144.6,161.0
2024-03-29 17:39:38,219013538.0,57.785213,11.136703,Engaged in fishing,2.4,145.5,161.0
2024-03-29 17:39:48,219013538.0,57.7851175,11.136834,Engaged in fishing,2.4,145.0,161.0
2024-03-29 17:39:58,219013538.0,57.785022,11.136965,Engaged in fishing,2.4,144.5,161.0
2024-03-29 17:40:08,219013538.0,57.7849375,11.137081,Engaged in fishing,2.4,143.65,162.0
2024-03-29 17:40:18,219013538.0,57.784853,11.137197,Engaged in fishing,2.4,142.8,163.0
2024-03-29 17:40:28,219013538.0,57.7847565,11.137332,Engaged in fishing,2.45,142.7,162.0
2024-03-29 17:40:38,219013538.0,57.78466,11.137467,Engaged in fishing,2.5,142.6,161.0
2024-03-29 17:40:48,219013538.0,57.784558,11.13759,Engaged in fishing,2.5,144.3,163.0
2024-03-29 17:40:58,219013538.0,57.784453,11.13772,Engaged in fishing,2.6,145.4,161.0
2024-03-29 17:41:08,219013538.0,57.784349,11.137854,Engaged in fishing,2.6500000000000004,145.25,161.5
2024-03-29 17:41:18,219013538.0,57.784245,11.137988,Engaged in fishing,2.7,145.1,162.0
2024-03-29 17:41:28,219013538.0,57.784138999999996,11.1381205,Engaged in fishing,2.7,145.55,162.0
2024-03-29 17:41:38,219013538.0,57.784033,11.138253,Engaged in fishing,2.7,146.0,162.0
2024-03-29 17:41:48,219013538.0,57.783933,11.138385,Engaged in fishing,2.7,145.8,161.0
2024-03-29 17:41:58,219013538.0,57.783825,11.138523,Engaged in fishing,2.7,145.4,162.0
2024-03-29 17:42:08,219013538.0,57.783723,11.138653,Engaged in fishing,2.7,145.5,162.0
2024-03-29 17:42:18,219013538.0,57.783617,11.138783,Engaged in fishing,2.7,146.1,161.0
2024-03-29 17:42:28,219013538.0,57.78350866666667,11.138910333333333,Engaged in fishing,2.7333333333333334,146.86666666666667,162.0
2024-03-29 17:42:38,219013538.0,57.78340033333333,11.139037666666667,Engaged in fishing,2.7666666666666666,147.63333333333333,163.0
2024-03-29 17:42:48,219013538.0,57.783292,11.139165,Engaged in fishing,2.8,148.4,164.0
2024-03-29 17:42:58,219013538.0,57.783178,11.13928,Engaged in fishing,2.8,150.5,163.0
2024-03-29 17:43:08,219013538.0,57.783063999999996,11.139395,Engaged in fishing,2.8,151.05,163.0
2024-03-29 17:43:18,219013538.0,57.78295,11.13951,Engaged in fishing,2.8,151.6,163.0
2024-03-29 17:43:28,219013538.0,57.782837666666666,11.139621,Engaged in fishing,2.7666666666666666,151.73333333333332,163.0
2024-03-29 17:43:38,219013538.0,57.78272533333333,11.139732,Engaged in fishing,2.7333333333333334,151.86666666666667,163.0
2024-03-29 17:43:48,219013538.0,57.782613,11.139843,Engaged in fishing,2.7,152.0,163.0
2024-03-29 17:43:58,219013538.0,57.782498,11.139958,Engaged in fishing,2.8,151.6,163.0
2024-03-29 17:44:08,219013538.0,57.782382999999996,11.14007,Engaged in fishing,2.8,151.89999999999998,162.5
2024-03-29 17:44:18,219013538.0,57.782268,11.140182,Engaged in fishing,2.8,152.2,162.0
2024-03-29 17:44:28,219013538.0,57.7821575,11.140291999999999,Engaged in fishing,2.8,152.0,162.5
2024-03-29 17:44:38,219013538.0,57.782047,11.140402,Engaged in fishing,2.8,151.8,163.0
2024-03-29 17:44:48,219013538.0,57.781933,11.140518,Engaged in fishing,2.8,151.7,163.0
2024-03-29 17:44:58,219013538.0,57.781825,11.140635,Engaged in fishing,2.8,151.3,163.0
2024-03-29 17:45:08,219013538.0,57.7817175,11.1407485,Engaged in fishing,2.75,151.2,162.5
2024-03-29 17:45:18,219013538.0,57.78161,11.140862,Engaged in fishing,2.7,151.1,162.0
2024-03-29 17:45:28,219013538.0,57.78149766666667,11.140979,Engaged in fishing,2.7333333333333334,151.0,162.0
2024-03-29 17:45:38,219013538.0,57.78138533333333,11.141096000000001,Engaged in fishing,2.7666666666666666,150.9,162.0
2024-03-29 17:45:48,219013538.0,57.781273,11.141213,Engaged in fishing,2.8,150.8,162.0
2024-03-29 17:45:58,219013538.0,57.781158,11.141335,Engaged in fishing,2.8,150.1,162.0
2024-03-29 17:46:08,219013538.0,57.781054999999995,11.141449999999999,Engaged in fishing,2.75,149.75,162.0
2024-03-29 17:46:18,219013538.0,57.780952,11.141565,Engaged in fishing,2.7,149.4,162.0
2024-03-29 17:46:28,219013538.0,57.78084225,11.1416825,Engaged in fishing,2.7,149.5,162.0
2024-03-29 17:46:38,219013538.0,57.7807325,11.1418,Engaged in fishing,2.7,149.60000000000002,162.0
2024-03-29 17:46:48,219013538.0,57.78062275,11.1419175,Engaged in fishing,2.7,149.70000000000002,162.0
2024-03-29 17:46:58,219013538.0,57.780513,11.142035,Engaged in fishing,2.7,149.8,162.0
2024-03-29 17:47:08,219013538.0,57.780405,11.142152,Engaged in fishing,2.7,149.9,161.0
2024-03-29 17:47:18,219013538.0,57.780293,11.142267,Engaged in fishing,2.7,150.6,162.0
2024-03-29 17:47:28,219013538.0,57.780184750000004,11.14237775,Engaged in fishing,2.7,150.75,162.0
2024-03-29 17:47:38,219013538.0,57.7800765,11.142488499999999,Engaged in fishing,2.7,150.89999999999998,162.0
2024-03-29 17:47:48,219013538.0,57.779968249999996,11.14259925,Engaged in fishing,2.7,151.04999999999998,162.0
2024-03-29 17:47:58,219013538.0,57.77986,11.14271,Engaged in fishing,2.7,151.2,162.0
2024-03-29 17:48:08,219013538.0,57.779754,11.1428215,Engaged in fishing,2.7,151.0,162.0
2024-03-29 17:48:18,219013538.0,57.779648,11.142933,Engaged in fishing,2.7,150.8,162.0
2024-03-29 17:48:28,219013538.0,57.779542,11.143053,Engaged in fishing,2.7,150.5,162.0
2024-03-29 17:48:38,219013538.0,57.779438,11.14317,Engaged in fishing,2.7,149.3,161.0
2024-03-29 17:48:48,219013538.0,57.77933,11.143291,Engaged in fishing,2.7,149.2,161.5
2024-03-29 17:48:58,219013538.0,57.779222,11.143412,Engaged in fishing,2.7,149.1,162.0
2024-03-29 17:49:08,219013538.0,57.7791125,11.143531,Engaged in fishing,2.7,149.2,162.0
2024-03-29 17:49:18,219013538.0,57.779003,11.14365,Engaged in fishing,2.7,149.3,162.0
2024-03-29 17:49:28,219013538.0,57.7789,11.143772,Engaged in fishing,2.7,149.3,162.0
2024-03-29 17:49:38,219013538.0,57.77879733333334,11.143893,Engaged in fishing,2.7,148.9,162.0
2024-03-29 17:49:48,219013538.0,57.77869466666667,11.144014,Engaged in fishing,2.7,148.5,162.0
2024-03-29 17:49:58,219013538.0,57.778592,11.144135,Engaged in fishing,2.7,148.1,162.0
2024-03-29 17:50:08,219013538.0,57.778486,11.14426,Engaged in fishing,2.7,147.8,162.0
2024-03-29 17:50:18,219013538.0,57.77838,11.144385,Engaged in fishing,2.7,147.5,162.0
2024-03-29 17:50:28,219013538.0,57.778268,11.144518,Engaged in fishing,2.7,147.1,161.0
2024-03-29 17:50:38,219013538.0,57.778166999999996,11.144639666666666,Engaged in fishing,2.7,147.13333333333333,161.0
2024-03-29 17:50:48,219013538.0,57.778066,11.144761333333333,Engaged in fishing,2.7,147.16666666666666,161.0
2024-03-29 17:50:58,219013538.0,57.777965,11.144883,Engaged in fishing,2.7,147.2,161.0
2024-03-29 17:51:08,219013538.0,57.777965,11.144883,Engaged in fishing,2.7,147.2,161.0
