Timestamp,Navigational status,SOG,COG,Heading
2024-06-27 17:31:34,Engaged in fishing,10.7,0.0,358.7
2024-06-27 17:31:44,Engaged in fishing,10.7,0.10000000000002274,357.7
2024-06-27 17:31:54,Engaged in fishing,10.7,0.10000000000002274,357.2
2024-06-27 17:32:04,Engaged in fishing,10.7,0.10000000000002274,356.7
2024-06-27 17:32:14,Engaged in fishing,10.7,0.10000000000002274,356.7
2024-06-27 17:32:24,Engaged in fishing,10.7,0.10000000000002274,356.7
2024-06-27 17:32:34,Engaged in fishing,10.7,0.0,356.7
2024-06-27 17:32:44,Engaged in fishing,10.7,0.0,356.7
2024-06-27 17:32:54,Engaged in fishing,10.7,0.0,356.7
2024-06-27 17:33:04,Engaged in fishing,10.7,0.0,356.7
2024-06-27 17:33:14,Engaged in fishing,10.7,0.0,356.7
2024-06-27 17:33:24,Engaged in fishing,10.7,359.9,356.7
2024-06-27 17:33:34,Engaged in fishing,10.7,0.0,357.7
2024-06-27 17:33:44,Engaged in fishing,10.7,0.10000000000002274,357.7
2024-06-27 17:33:54,Engaged in fishing,10.7,0.10000000000002274,357.2
2024-06-27 17:34:04,Engaged in fishing,10.7,0.10000000000002274,356.7
2024-06-27 17:34:14,Engaged in fishing,10.7,0.10000000000002274,356.7
2024-06-27 17:34:24,Engaged in fishing,10.7,0.0,356.7
2024-06-27 17:34:34,Engaged in fishing,10.7,359.9,357.2
2024-06-27 17:34:44,Engaged in fishing,10.7,359.8,357.7
2024-06-27 17:34:54,Engaged in fishing,10.7,359.9,357.7
2024-06-27 17:35:04,Engaged in fishing,10.7,0.0,357.7
2024-06-27 17:35:14,Engaged in fishing,10.7,0.0,356.7
2024-06-27 17:35:24,Engaged in fishing,10.7,359.9,357.7
2024-06-27 17:35:34,Engaged in fishing,10.7,359.9,357.7
2024-06-27 17:35:44,Engaged in fishing,10.7,359.9,355.7
2024-06-27 17:35:54,Engaged in fishing,10.7,359.75,356.2
2024-06-27 17:36:04,Engaged in fishing,10.7,359.6,356.7
2024-06-27 17:36:14,Engaged in fishing,10.7,359.65,357.2
2024-06-27 17:36:24,Engaged in fishing,10.7,359.7,357.7
2024-06-27 17:36:34,Engaged in fishing,10.7,359.8,357.7
2024-06-27 17:36:44,Engaged in fishing,10.7,0.0,357.7
2024-06-27 17:36:54,Engaged in fishing,10.68,359.9,357.7
2024-06-27 17:37:04,Engaged in fishing,10.66,359.8,357.7
2024-06-27 17:37:14,Engaged in fishing,10.64,359.7,357.7
2024-06-27 17:37:24,Engaged in fishing,10.62,359.6,357.7
2024-06-27 17:37:34,Engaged in fishing,10.6,359.5,357.7
2024-06-27 17:37:44,Engaged in fishing,10.6,359.3,357.7
2024-06-27 17:37:54,Engaged in fishing,10.6,359.28,357.3
2024-06-27 17:38:04,Engaged in fishing,10.6,359.26,356.9
2024-06-27 17:38:14,Engaged in fishing,10.6,359.24,356.5
2024-06-27 17:38:24,Engaged in fishing,10.6,359.22,356.1
2024-06-27 17:38:34,Engaged in fishing,10.6,359.2,355.7
2024-06-27 17:38:44,Engaged in fishing,10.6,358.7,355.7
2024-06-27 17:38:54,Engaged in fishing,10.6,358.7,357.7
2024-06-27 17:39:04,Engaged in fishing,10.6,358.65,357.45
2024-06-27 17:39:14,Engaged in fishing,10.6,358.6,357.2
2024-06-27 17:39:24,Engaged in fishing,10.6,358.55,356.95
2024-06-27 17:39:34,Engaged in fishing,10.6,358.5,356.7
2024-06-27 17:39:44,Engaged in fishing,10.6,358.5,356.7
2024-06-27 17:39:54,Engaged in fishing,10.6,358.5,356.7
2024-06-27 17:40:04,Engaged in fishing,10.6,358.4,356.9
2024-06-27 17:40:14,Engaged in fishing,10.6,358.3,357.1
2024-06-27 17:40:24,Engaged in fishing,10.6,358.2,357.3
2024-06-27 17:40:34,Engaged in fishing,10.6,358.1,357.5
2024-06-27 17:40:44,Engaged in fishing,10.6,358.0,357.7
2024-06-27 17:40:54,Engaged in fishing,10.6,358.1,356.7
2024-06-27 17:41:04,Engaged in fishing,10.6,358.2,356.9
2024-06-27 17:41:14,Engaged in fishing,10.6,358.3,357.1
2024-06-27 17:41:24,Engaged in fishing,10.6,358.4,357.3
2024-06-27 17:41:34,Engaged in fishing,10.6,358.5,357.5
2024-06-27 17:41:44,Engaged in fishing,10.6,358.6,357.7
2024-06-27 17:41:54,Engaged in fishing,10.6,358.6,356.7
2024-06-27 17:42:04,Engaged in fishing,10.6,358.58,356.9
2024-06-27 17:42:14,Engaged in fishing,10.6,358.56,357.1
2024-06-27 17:42:24,Engaged in fishing,10.6,358.54,357.3
2024-06-27 17:42:34,Engaged in fishing,10.6,358.52,357.5
2024-06-27 17:42:44,Engaged in fishing,10.6,358.5,357.7
2024-06-27 17:42:54,Engaged in fishing,10.6,358.325,357.2
2024-06-27 17:43:04,Engaged in fishing,10.6,358.15,356.7
2024-06-27 17:43:14,Engaged in fishing,10.6,357.975,356.2
2024-06-27 17:43:24,Engaged in fishing,10.6,357.8,355.7
2024-06-27 17:43:34,Engaged in fishing,10.6,357.8,356.2
2024-06-27 17:43:44,Engaged in fishing,10.6,357.8,356.7
2024-06-27 17:43:54,Engaged in fishing,10.6,357.7,355.7
2024-06-27 17:44:04,Engaged in fishing,10.6,357.7,356.0333333333333
2024-06-27 17:44:14,Engaged in fishing,10.6,357.7,356.3666666666667
2024-06-27 17:44:24,Engaged in fishing,10.6,357.7,356.7
2024-06-27 17:44:34,Engaged in fishing,10.6,357.7,356.7
2024-06-27 17:44:44,Engaged in fishing,10.6,357.6,356.7
2024-06-27 17:44:54,Engaged in fishing,10.6,357.6,356.7
2024-06-27 17:45:04,Engaged in fishing,10.6,357.6666666666667,357.0333333333333
2024-06-27 17:45:14,Engaged in fishing,10.6,357.73333333333335,357.3666666666667
2024-06-27 17:45:24,Engaged in fishing,10.6,357.8,357.7
2024-06-27 17:45:34,Engaged in fishing,10.6,357.8,356.7
2024-06-27 17:45:44,Engaged in fishing,10.6,357.72,356.5
2024-06-27 17:45:54,Engaged in fishing,10.6,357.64,356.3
2024-06-27 17:46:04,Engaged in fishing,10.6,357.56,356.1
2024-06-27 17:46:14,Engaged in fishing,10.6,357.48,355.9
2024-06-27 17:46:24,Engaged in fishing,10.6,357.4,355.7
