Timestamp,Navigational status,SOG,COG,Heading
2024-04-18 22:08:33,Engaged in fishing,2.7,0.0,5.300000000000011
2024-04-18 22:08:43,Engaged in fishing,2.75,359.85,5.300000000000011
2024-04-18 22:08:53,Engaged in fishing,2.8,359.7,5.300000000000011
2024-04-18 22:09:03,Engaged in fishing,2.775,359.425,5.050000000000011
2024-04-18 22:09:13,Engaged in fishing,2.75,359.15,4.800000000000011
2024-04-18 22:09:23,Engaged in fishing,2.725,358.875,4.550000000000011
2024-04-18 22:09:33,Engaged in fishing,2.7,358.6,4.300000000000011
2024-04-18 22:09:43,Engaged in fishing,2.7,357.9,3.8000000000000114
2024-04-18 22:09:53,Engaged in fishing,2.7,357.2,3.3000000000000114
2024-04-18 22:10:03,Engaged in fishing,2.7025641025641027,357.0820512820513,3.325641025641005
2024-04-18 22:10:13,Engaged in fishing,2.7051282051282053,356.9641025641026,3.3512820512820554
2024-04-18 22:10:23,Engaged in fishing,2.707692307692308,356.84615384615387,3.376923076923049
2024-04-18 22:10:33,Engaged in fishing,2.7102564102564104,356.7282051282051,3.4025641025640994
2024-04-18 22:10:43,Engaged in fishing,2.712820512820513,356.6102564102564,3.4282051282051498
2024-04-18 22:10:53,Engaged in fishing,2.7153846153846155,356.4923076923077,3.4538461538461434
2024-04-18 22:11:03,Engaged in fishing,2.717948717948718,356.374358974359,3.4794871794871938
2024-04-18 22:11:13,Engaged in fishing,2.7205128205128206,356.2564102564103,3.5051282051281873
2024-04-18 22:11:23,Engaged in fishing,2.723076923076923,356.13846153846157,3.5307692307692378
2024-04-18 22:11:33,Engaged in fishing,2.7256410256410257,356.0205128205128,3.5564102564102313
2024-04-18 22:11:43,Engaged in fishing,2.7282051282051283,355.9025641025641,3.5820512820512818
2024-04-18 22:11:53,Engaged in fishing,2.730769230769231,355.7846153846154,3.607692307692332
2024-04-18 22:12:03,Engaged in fishing,2.7333333333333334,355.6666666666667,3.6333333333333258
2024-04-18 22:12:13,Engaged in fishing,2.735897435897436,355.5487179487179,3.658974358974376
2024-04-18 22:12:23,Engaged in fishing,2.7384615384615385,355.4307692307692,3.6846153846153697
2024-04-18 22:12:33,Engaged in fishing,2.741025641025641,355.3128205128205,3.71025641025642
2024-04-18 22:12:43,Engaged in fishing,2.743589743589744,355.1948717948718,3.7358974358974137
2024-04-18 22:12:53,Engaged in fishing,2.746153846153846,355.0769230769231,3.761538461538464
2024-04-18 22:13:03,Engaged in fishing,2.7487179487179487,354.9589743589744,3.7871794871795146
2024-04-18 22:13:13,Engaged in fishing,2.7512820512820517,354.8410256410256,3.812820512820508
2024-04-18 22:13:23,Engaged in fishing,2.753846153846154,354.7230769230769,3.8384615384615017
2024-04-18 22:13:33,Engaged in fishing,2.7564102564102564,354.6051282051282,3.864102564102552
2024-04-18 22:13:43,Engaged in fishing,2.758974358974359,354.4871794871795,3.8897435897436026
2024-04-18 22:13:53,Engaged in fishing,2.761538461538461,354.36923076923074,3.915384615384596
2024-04-18 22:14:03,Engaged in fishing,2.764102564102564,354.25128205128203,3.9410256410256466
2024-04-18 22:14:13,Engaged in fishing,2.7666666666666666,354.1333333333333,3.966666666666697
2024-04-18 22:14:23,Engaged in fishing,2.769230769230769,354.0153846153846,3.9923076923076906
2024-04-18 22:14:33,Engaged in fishing,2.771794871794872,353.8974358974359,4.017948717948684
2024-04-18 22:14:43,Engaged in fishing,2.7743589743589743,353.7794871794872,4.0435897435897346
2024-04-18 22:14:53,Engaged in fishing,2.776923076923077,353.66153846153844,4.069230769230785
2024-04-18 22:15:03,Engaged in fishing,2.7794871794871794,353.54358974358973,4.0948717948717785
2024-04-18 22:15:13,Engaged in fishing,2.782051282051282,353.425641025641,4.120512820512829
2024-04-18 22:15:23,Engaged in fishing,2.7846153846153845,353.3076923076923,4.1461538461538225
2024-04-18 22:15:33,Engaged in fishing,2.787179487179487,353.18974358974356,4.171794871794873
2024-04-18 22:15:43,Engaged in fishing,2.7897435897435896,353.07179487179485,4.1974358974358665
2024-04-18 22:15:53,Engaged in fishing,2.792307692307692,352.95384615384614,4.223076923076917
2024-04-18 22:16:03,Engaged in fishing,2.7948717948717947,352.83589743589744,4.248717948717967
2024-04-18 22:16:13,Engaged in fishing,2.7974358974358973,352.71794871794873,4.274358974358961
2024-04-18 22:16:23,Engaged in fishing,2.8,352.6,4.300000000000011
2024-04-18 22:16:33,Engaged in fishing,2.8,353.1,4.133333333333326
2024-04-18 22:16:43,Engaged in fishing,2.8,353.6,3.966666666666697
2024-04-18 22:16:53,Engaged in fishing,2.8,354.1,3.8000000000000114
2024-04-18 22:17:03,Engaged in fishing,2.8,354.6,3.6333333333333258
2024-04-18 22:17:13,Engaged in fishing,2.8,355.1,3.466666666666697
2024-04-18 22:17:23,Engaged in fishing,2.8,355.6,3.3000000000000114
2024-04-18 22:17:33,Engaged in fishing,2.8,355.45,3.466666666666697
2024-04-18 22:17:43,Engaged in fishing,2.8,355.3,3.6333333333333258
2024-04-18 22:17:53,Engaged in fishing,2.8,355.15,3.8000000000000114
2024-04-18 22:18:03,Engaged in fishing,2.8,355.0,3.966666666666697
2024-04-18 22:18:13,Engaged in fishing,2.8,354.85,4.133333333333326
2024-04-18 22:18:23,Engaged in fishing,2.8,354.7,4.300000000000011
2024-04-18 22:18:33,Engaged in fishing,2.8,355.0,4.300000000000011
2024-04-18 22:18:43,Engaged in fishing,2.8,355.3,4.300000000000011
2024-04-18 22:18:53,Engaged in fishing,2.8,355.6,4.300000000000011
2024-04-18 22:19:03,Engaged in fishing,2.8,355.9,4.300000000000011
2024-04-18 22:19:13,Engaged in fishing,2.8,356.2,4.300000000000011
2024-04-18 22:19:23,Engaged in fishing,2.8,356.5,4.300000000000011
2024-04-18 22:19:33,Engaged in fishing,2.8,356.15,4.300000000000011
2024-04-18 22:19:43,Engaged in fishing,2.8,355.8,4.300000000000011
2024-04-18 22:19:53,Engaged in fishing,2.8,355.45,4.300000000000011
2024-04-18 22:20:03,Engaged in fishing,2.8,355.1,4.300000000000011
2024-04-18 22:20:13,Engaged in fishing,2.8,354.75,4.300000000000011
2024-04-18 22:20:23,Engaged in fishing,2.8,354.4,4.300000000000011
2024-04-18 22:20:33,Engaged in fishing,2.8,354.46666666666664,4.300000000000011
2024-04-18 22:20:43,Engaged in fishing,2.8,354.5333333333333,4.300000000000011
2024-04-18 22:20:53,Engaged in fishing,2.8,354.6,4.300000000000011
2024-04-18 22:21:03,Engaged in fishing,2.8,354.66666666666663,4.300000000000011
2024-04-18 22:21:13,Engaged in fishing,2.8,354.73333333333335,4.300000000000011
2024-04-18 22:21:23,Engaged in fishing,2.8,354.8,4.300000000000011
2024-04-18 22:21:33,Engaged in fishing,2.8,354.93333333333334,4.300000000000011
2024-04-18 22:21:43,Engaged in fishing,2.8,355.06666666666666,4.300000000000011
2024-04-18 22:21:53,Engaged in fishing,2.8,355.2,4.300000000000011
2024-04-18 22:22:03,Engaged in fishing,2.8,355.3333333333333,4.300000000000011
2024-04-18 22:22:13,Engaged in fishing,2.8,355.46666666666664,4.300000000000011
2024-04-18 22:22:23,Engaged in fishing,2.8,355.6,4.300000000000011
2024-04-18 22:22:33,Engaged in fishing,2.8,355.6,4.300000000000011
2024-04-18 22:22:43,Engaged in fishing,2.8,355.14,4.300000000000011
2024-04-18 22:22:53,Engaged in fishing,2.8,354.68,4.300000000000011
2024-04-18 22:23:03,Engaged in fishing,2.8,354.22,4.300000000000011
2024-04-18 22:23:13,Engaged in fishing,2.8,353.76,4.300000000000011
2024-04-18 22:23:23,Engaged in fishing,2.8,353.3,4.300000000000011
