Timestamp,Navigational status,SOG,COG,Heading
2024-05-22 21:02:03,Engaged in fishing,0.8,0.0,178.20000000000005
2024-05-22 21:02:13,Engaged in fishing,0.8,357.4,180.20000000000005
2024-05-22 21:02:23,Engaged in fishing,0.8,358.09999999999997,181.70000000000005
2024-05-22 21:02:33,Engaged in fishing,0.8,358.79999999999995,183.20000000000005
2024-05-22 21:02:43,Engaged in fishing,0.8,358.9,184.20000000000005
2024-05-22 21:02:53,Engaged in fishing,0.8,359.79999999999995,187.20000000000005
2024-05-22 21:03:03,Engaged in fishing,0.8,0.0,190.20000000000005
2024-05-22 21:03:13,Engaged in fishing,0.9,359.79999999999995,193.20000000000005
2024-05-22 21:03:23,Engaged in fishing,0.9,0.8999999999999773,16.69999999999999
2024-05-22 21:03:33,Engaged in fishing,0.9,2.0,200.2
2024-05-22 21:03:43,Engaged in fishing,0.9,1.1999999999999886,203.2
2024-05-22 21:03:53,Engaged in fishing,0.9,1.1999999999999886,207.2
2024-05-22 21:04:03,Engaged in fishing,0.9,1.5,210.2
2024-05-22 21:04:13,Engaged in fishing,0.9,1.8999999999999773,215.2
2024-05-22 21:04:23,Engaged in fishing,0.9,2.0,219.7
2024-05-22 21:04:33,Engaged in fishing,0.9,2.1000000000000227,224.2
2024-05-22 21:04:43,Engaged in fishing,0.9,2.0,229.2
2024-05-22 21:04:53,Engaged in fishing,0.9,3.25,234.2
2024-05-22 21:05:03,Engaged in fishing,0.9,4.5,239.2
2024-05-22 21:05:13,Engaged in fishing,0.9,2.3999999999999773,243.2
2024-05-22 21:05:23,Engaged in fishing,0.8500000000000001,4.199999999999989,248.2
2024-05-22 21:05:33,Engaged in fishing,0.8,6.0,253.2
2024-05-22 21:05:43,Engaged in fishing,0.8,3.5,257.2
2024-05-22 21:05:53,Engaged in fishing,0.75,3.5,261.2
2024-05-22 21:06:03,Engaged in fishing,0.7,3.5,265.2
2024-05-22 21:06:13,Engaged in fishing,0.7,3.1999999999999886,267.2
2024-05-22 21:06:23,Engaged in fishing,0.7,2.5499999999999545,271.2
2024-05-22 21:06:33,Engaged in fishing,0.7,1.8999999999999773,275.2
2024-05-22 21:06:43,Engaged in fishing,0.7,0.8999999999999773,278.2
2024-05-22 21:06:53,Engaged in fishing,0.7,359.9,283.7
2024-05-22 21:07:03,Engaged in fishing,0.7,358.9,289.2
2024-05-22 21:07:13,Engaged in fishing,0.8,359.79999999999995,293.2
2024-05-22 21:07:23,Engaged in fishing,0.8,359.84999999999997,295.7
2024-05-22 21:07:33,Engaged in fishing,0.8,359.9,298.2
2024-05-22 21:07:43,Engaged in fishing,0.8,0.19999999999998863,302.2
2024-05-22 21:07:53,Engaged in fishing,0.8500000000000001,1.8500000000000227,305.2
2024-05-22 21:08:03,Engaged in fishing,0.9,3.5,308.2
2024-05-22 21:08:13,Engaged in fishing,0.8,357.0,313.2
2024-05-22 21:08:23,Engaged in fishing,0.8,358.15,315.7
2024-05-22 21:08:33,Engaged in fishing,0.8,359.29999999999995,318.2
2024-05-22 21:08:43,Engaged in fishing,0.8,353.79999999999995,320.2
2024-05-22 21:08:53,Engaged in fishing,0.8,354.29999999999995,322.2
2024-05-22 21:09:03,Engaged in fishing,0.8,354.79999999999995,324.2
