Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading
2024-06-22 06:31:34,219024698.0,55.993287,7.673408,Engaged in fishing,10.1,92.3,89.0
2024-06-22 06:31:44,219024698.0,55.99326,7.674337,Engaged in fishing,10.1,92.4,89.0
2024-06-22 06:31:54,219024698.0,55.993232,7.67518,Engaged in fishing,10.1,92.9,89.0
2024-06-22 06:32:04,219024698.0,55.99322,7.676013,Engaged in fishing,10.1,92.8,90.0
2024-06-22 06:32:14,219024698.0,55.9931975,7.676852500000001,Engaged in fishing,10.1,92.85,90.0
2024-06-22 06:32:24,219024698.0,55.993175,7.677692,Engaged in fishing,10.1,92.9,90.0
2024-06-22 06:32:34,219024698.0,55.993148,7.678445,Engaged in fishing,10.1,93.0,90.0
2024-06-22 06:32:44,219024698.0,55.9931215,7.679327499999999,Engaged in fishing,10.1,93.0,90.0
2024-06-22 06:32:54,219024698.0,55.993095,7.68021,Engaged in fishing,10.1,93.0,90.0
2024-06-22 06:33:04,219024698.0,55.99307,7.68105,Engaged in fishing,10.1,93.0,90.0
2024-06-22 06:33:14,219024698.0,55.993057,7.68189,Engaged in fishing,10.2,92.8,89.0
2024-06-22 06:33:24,219024698.0,55.99304,7.682733,Engaged in fishing,10.2,92.7,89.0
2024-06-22 06:33:34,219024698.0,55.993027,7.683572,Engaged in fishing,10.1,92.3,90.0
2024-06-22 06:33:44,219024698.0,55.993012,7.6844145,Engaged in fishing,10.1,92.15,89.5
2024-06-22 06:33:54,219024698.0,55.992997,7.685257,Engaged in fishing,10.1,92.0,89.0
2024-06-22 06:34:04,219024698.0,55.992967,7.686097,Engaged in fishing,10.1,92.3,90.0
2024-06-22 06:34:14,219024698.0,55.992935,7.68694,Engaged in fishing,10.1,92.7,89.0
2024-06-22 06:34:24,219024698.0,55.992915,7.687778,Engaged in fishing,10.1,92.6,90.0
2024-06-22 06:34:34,219024698.0,55.992885,7.68861,Engaged in fishing,10.1,92.9,89.0
2024-06-22 06:34:44,219024698.0,55.992855000000006,7.689444,Engaged in fishing,10.1,92.9,89.0
2024-06-22 06:34:54,219024698.0,55.992825,7.690278,Engaged in fishing,10.1,92.9,89.0
2024-06-22 06:35:04,219024698.0,55.992802,7.691112,Engaged in fishing,10.1,92.9,90.0
2024-06-22 06:35:14,219024698.0,55.992778,7.691945,Engaged in fishing,10.1,92.8,90.0
2024-06-22 06:35:24,219024698.0,55.992745,7.69278,Engaged in fishing,10.1,93.1,90.0
2024-06-22 06:35:34,219024698.0,55.992712,7.693622,Engaged in fishing,10.1,93.2,90.0
2024-06-22 06:35:44,219024698.0,55.9926775,7.6944645000000005,Engaged in fishing,10.1,93.35,89.5
2024-06-22 06:35:54,219024698.0,55.992643,7.695307,Engaged in fishing,10.1,93.5,89.0
2024-06-22 06:36:04,219024698.0,55.9926175,7.696146,Engaged in fishing,10.1,93.35,89.5
2024-06-22 06:36:14,219024698.0,55.992592,7.696985,Engaged in fishing,10.1,93.2,90.0
2024-06-22 06:36:24,219024698.0,55.992575,7.697735,Engaged in fishing,10.1,93.0,91.0
2024-06-22 06:36:34,219024698.0,55.992538,7.698652,Engaged in fishing,10.1,93.2,91.0
2024-06-22 06:36:44,219024698.0,55.9925165,7.699485,Engaged in fishing,10.1,93.05000000000001,89.5
2024-06-22 06:36:54,219024698.0,55.992495,7.700318,Engaged in fishing,10.1,92.9,88.0
2024-06-22 06:37:04,219024698.0,55.9925015,7.701150500000001,Engaged in fishing,10.1,92.30000000000001,88.5
2024-06-22 06:37:14,219024698.0,55.992508,7.701983,Engaged in fishing,10.1,91.7,89.0
2024-06-22 06:37:24,219024698.0,55.992513,7.70273,Engaged in fishing,10.1,91.3,90.0
2024-06-22 06:37:34,219024698.0,55.992512,7.703633,Engaged in fishing,10.1,91.1,90.0
2024-06-22 06:37:44,219024698.0,55.992515999999995,7.7044605,Engaged in fishing,10.1,90.94999999999999,89.5
2024-06-22 06:37:54,219024698.0,55.99252,7.705288,Engaged in fishing,10.1,90.8,89.0
2024-06-22 06:38:04,219024698.0,55.99252,7.706125500000001,Engaged in fishing,10.1,90.69999999999999,90.0
2024-06-22 06:38:14,219024698.0,55.99252,7.706963,Engaged in fishing,10.1,90.6,91.0
2024-06-22 06:38:24,219024698.0,55.992508,7.707702,Engaged in fishing,10.0,90.7,90.0
2024-06-22 06:38:34,219024698.0,55.992505,7.70862,Engaged in fishing,10.1,90.7,90.0
2024-06-22 06:38:44,219024698.0,55.9925,7.709448999999999,Engaged in fishing,10.1,90.65,89.5
2024-06-22 06:38:54,219024698.0,55.992495,7.710278,Engaged in fishing,10.1,90.6,89.0
2024-06-22 06:39:04,219024698.0,55.9925,7.711119999999999,Engaged in fishing,10.1,90.44999999999999,89.0
2024-06-22 06:39:14,219024698.0,55.992505,7.711962,Engaged in fishing,10.1,90.3,89.0
2024-06-22 06:39:24,219024698.0,55.992502,7.712713,Engaged in fishing,10.1,90.3,90.0
2024-06-22 06:39:34,219024698.0,55.992494666666666,7.713573,Engaged in fishing,10.1,90.36666666666666,89.66666666666667
2024-06-22 06:39:44,219024698.0,55.99248733333334,7.714433,Engaged in fishing,10.1,90.43333333333334,89.33333333333333
2024-06-22 06:39:54,219024698.0,55.99248,7.715293,Engaged in fishing,10.1,90.5,89.0
2024-06-22 06:40:04,219024698.0,55.9924735,7.716119,Engaged in fishing,10.05,90.5,89.5
2024-06-22 06:40:14,219024698.0,55.992467,7.716945,Engaged in fishing,10.0,90.5,90.0
2024-06-22 06:40:24,219024698.0,55.992452,7.717688,Engaged in fishing,10.0,90.9,90.0
2024-06-22 06:40:34,219024698.0,55.99244366666667,7.718542,Engaged in fishing,10.0,91.0,90.0
2024-06-22 06:40:44,219024698.0,55.99243533333333,7.719396,Engaged in fishing,10.0,91.10000000000001,90.0
2024-06-22 06:40:54,219024698.0,55.992427,7.72025,Engaged in fishing,10.0,91.2,90.0
2024-06-22 06:41:04,219024698.0,55.992415333333334,7.7210790000000005,Engaged in fishing,10.0,91.2,89.66666666666667
2024-06-22 06:41:14,219024698.0,55.99240366666667,7.721908,Engaged in fishing,10.0,91.2,89.33333333333333
2024-06-22 06:41:24,219024698.0,55.992392,7.722737,Engaged in fishing,10.0,91.2,89.0
2024-06-22 06:41:34,219024698.0,55.9923975,7.7235700000000005,Engaged in fishing,10.0,90.85,88.5
2024-06-22 06:41:44,219024698.0,55.992403,7.724403,Engaged in fishing,10.0,90.5,88.0
2024-06-22 06:41:54,219024698.0,55.992412,7.725232,Engaged in fishing,10.0,90.3,88.0
2024-06-22 06:42:04,219024698.0,55.99242233333334,7.726058666666667,Engaged in fishing,10.0,90.03333333333333,87.66666666666667
2024-06-22 06:42:14,219024698.0,55.992432666666666,7.726885333333334,Engaged in fishing,10.0,89.76666666666667,87.33333333333333
2024-06-22 06:42:24,219024698.0,55.992443,7.727712,Engaged in fishing,10.0,89.5,87.0
2024-06-22 06:42:34,219024698.0,55.9924655,7.728545,Engaged in fishing,10.0,89.1,87.0
2024-06-22 06:42:44,219024698.0,55.992488,7.729378,Engaged in fishing,10.0,88.7,87.0
2024-06-22 06:42:54,219024698.0,55.992513,7.73021,Engaged in fishing,10.0,88.5,87.0
2024-06-22 06:43:04,219024698.0,55.992528666666665,7.731034999999999,Engaged in fishing,10.0,88.4,86.66666666666667
2024-06-22 06:43:14,219024698.0,55.992544333333335,7.73186,Engaged in fishing,10.0,88.3,86.33333333333333
2024-06-22 06:43:24,219024698.0,55.99256,7.732685,Engaged in fishing,10.0,88.2,86.0
2024-06-22 06:43:34,219024698.0,55.992566,7.7335165,Engaged in fishing,10.0,88.4,87.0
2024-06-22 06:43:44,219024698.0,55.992572,7.734348,Engaged in fishing,10.0,88.6,88.0
2024-06-22 06:43:54,219024698.0,55.992562,7.7351805,Engaged in fishing,10.0,88.89999999999999,88.25
2024-06-22 06:44:04,219024698.0,55.992552,7.736013,Engaged in fishing,10.0,89.19999999999999,88.5
2024-06-22 06:44:14,219024698.0,55.992542,7.736845499999999,Engaged in fishing,10.0,89.5,88.75
2024-06-22 06:44:24,219024698.0,55.992532,7.737678,Engaged in fishing,10.0,89.8,89.0
2024-06-22 06:44:34,219024698.0,55.9925245,7.738515,Engaged in fishing,10.0,89.94999999999999,88.5
