Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading
2024-06-01 14:35:31,265028000.0,57.699882,11.069037,Engaged in fishing,11.4,287.1,286.0
2024-06-01 14:35:41,265028000.0,57.700045,11.068082,Engaged in fishing,11.4,287.0,286.0
2024-06-01 14:35:51,265028000.0,57.700207,11.067125,Engaged in fishing,11.5,286.5,286.0
2024-06-01 14:36:01,265028000.0,57.700362,11.066175000000001,Engaged in fishing,11.5,286.6333333333333,286.0
2024-06-01 14:36:11,265028000.0,57.700517,11.065225,Engaged in fishing,11.5,286.76666666666665,286.0
2024-06-01 14:36:21,265028000.0,57.700672,11.064275,Engaged in fishing,11.5,286.9,286.0
2024-06-01 14:36:31,265028000.0,57.700838,11.063318,Engaged in fishing,11.5,286.9,286.0
2024-06-01 14:36:41,265028000.0,57.700997,11.062375,Engaged in fishing,11.5,286.7,286.0
2024-06-01 14:36:51,265028000.0,57.701153,11.061428,Engaged in fishing,11.4,287.0,286.0
2024-06-01 14:37:01,265028000.0,57.701303,11.060475,Engaged in fishing,11.4,287.1,286.0
2024-06-01 14:37:11,265028000.0,57.701456750000006,11.059533250000001,Engaged in fishing,11.4,287.07500000000005,286.0
2024-06-01 14:37:21,265028000.0,57.7016105,11.0585915,Engaged in fishing,11.4,287.05,286.0
2024-06-01 14:37:31,265028000.0,57.70176425,11.05764975,Engaged in fishing,11.4,287.025,286.0
2024-06-01 14:37:41,265028000.0,57.701918,11.056708,Engaged in fishing,11.4,287.0,286.0
2024-06-01 14:37:51,265028000.0,57.702077,11.05576,Engaged in fishing,11.4,287.2,286.0
2024-06-01 14:38:01,265028000.0,57.702223,11.054817,Engaged in fishing,11.4,287.0,286.0
2024-06-01 14:38:11,265028000.0,57.702380999999995,11.053867333333333,Engaged in fishing,11.433333333333334,287.53333333333336,286.0
2024-06-01 14:38:21,265028000.0,57.702539,11.052917666666668,Engaged in fishing,11.466666666666667,288.06666666666666,286.0
