Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading
2024-06-14 19:01:34,219024698.0,55.961292,7.788113,Engaged in fishing,10.3,256.7,248.0
2024-06-14 19:01:44,219024698.0,55.961185,7.787373,Engaged in fishing,10.3,256.7,248.0
2024-06-14 19:01:54,219024698.0,55.961083,7.786547,Engaged in fishing,10.3,256.7,249.0
2024-06-14 19:02:04,219024698.0,55.960978,7.785637,Engaged in fishing,10.3,257.0,248.0
2024-06-14 19:02:14,219024698.0,55.960855499999994,7.784827,Engaged in fishing,10.25,256.8,248.0
2024-06-14 19:02:24,219024698.0,55.960733,7.784017,Engaged in fishing,10.2,256.6,248.0
2024-06-14 19:02:34,219024698.0,55.96062,7.783197,Engaged in fishing,10.2,256.6,248.0
2024-06-14 19:02:44,219024698.0,55.960513,7.782458,Engaged in fishing,10.2,256.5,248.0
2024-06-14 19:02:54,219024698.0,55.960408,7.781628,Engaged in fishing,10.2,256.5,250.0
2024-06-14 19:03:04,219024698.0,55.960302,7.780697,Engaged in fishing,10.3,256.7,250.0
2024-06-14 19:03:14,219024698.0,55.9602035,7.7798545,Engaged in fishing,10.3,256.9,250.0
2024-06-14 19:03:24,219024698.0,55.960105,7.779012,Engaged in fishing,10.3,257.1,250.0
2024-06-14 19:03:34,219024698.0,55.960008,7.778168,Engaged in fishing,10.3,257.3,248.0
2024-06-14 19:03:44,219024698.0,55.959907,7.777425,Engaged in fishing,10.3,257.3,247.0
2024-06-14 19:03:54,219024698.0,55.959785,7.776598,Engaged in fishing,10.3,257.0,247.0
2024-06-14 19:04:04,219024698.0,55.959658,7.775695,Engaged in fishing,10.3,256.9,247.0
2024-06-14 19:04:14,219024698.0,55.9595465,7.7748715,Engaged in fishing,10.3,256.85,247.5
2024-06-14 19:04:24,219024698.0,55.959435,7.774048,Engaged in fishing,10.3,256.8,248.0
2024-06-14 19:04:34,219024698.0,55.959332,7.77321,Engaged in fishing,10.3,257.0,248.0
2024-06-14 19:04:44,219024698.0,55.959225,7.772463,Engaged in fishing,10.3,256.9,248.0
2024-06-14 19:04:54,219024698.0,55.959103,7.771638,Engaged in fishing,10.3,256.8,248.0
2024-06-14 19:05:04,219024698.0,55.958987,7.770725,Engaged in fishing,10.3,256.8,249.0
2024-06-14 19:05:14,219024698.0,55.958892,7.769885,Engaged in fishing,10.3,256.95000000000005,249.5
2024-06-14 19:05:24,219024698.0,55.958797,7.769045,Engaged in fishing,10.3,257.1,250.0
2024-06-14 19:05:34,219024698.0,55.958691,7.768211,Engaged in fishing,10.3,257.15,249.5
2024-06-14 19:05:44,219024698.0,55.958585,7.767377,Engaged in fishing,10.3,257.2,249.0
2024-06-14 19:05:54,219024698.0,55.958488,7.766628,Engaged in fishing,10.3,257.2,247.0
2024-06-14 19:06:04,219024698.0,55.958362,7.765727,Engaged in fishing,10.3,257.1,247.0
2024-06-14 19:06:14,219024698.0,55.958248499999996,7.7649,Engaged in fishing,10.3,257.05,247.5
2024-06-14 19:06:24,219024698.0,55.958135,7.764073,Engaged in fishing,10.3,257.0,248.0
2024-06-14 19:06:34,219024698.0,55.9580225,7.7632475,Engaged in fishing,10.3,256.8,247.0
2024-06-14 19:06:44,219024698.0,55.95791,7.762422,Engaged in fishing,10.3,256.6,246.0
2024-06-14 19:06:54,219024698.0,55.95778,7.761707,Engaged in fishing,10.2,255.5,247.0
2024-06-14 19:07:04,219024698.0,55.957627,7.760825,Engaged in fishing,10.2,254.9,248.0
2024-06-14 19:07:14,219024698.0,55.957513500000005,7.760009,Engaged in fishing,10.2,255.05,250.0
