Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading
2024-06-21 08:41:37,219030955.0,55.688867,7.795833,Engaged in fishing,11.1,210.1,214.0
2024-06-21 08:41:47,219030955.0,55.688433,7.79535,Engaged in fishing,11.1,211.8,204.0
2024-06-21 08:41:57,219030955.0,55.68795,7.7951335,Engaged in fishing,10.85,200.2,193.0
2024-06-21 08:42:07,219030955.0,55.687467,7.794917,Engaged in fishing,10.6,188.6,182.0
2024-06-21 08:42:17,219030955.0,55.686966999999996,7.794911333333333,Engaged in fishing,10.7,184.66666666666666,178.66666666666666
2024-06-21 08:42:27,219030955.0,55.686467,7.794905666666667,Engaged in fishing,10.8,180.73333333333335,175.33333333333334
2024-06-21 08:42:37,219030955.0,55.685967,7.7949,Engaged in fishing,10.9,176.8,172.0
2024-06-21 08:42:47,219030955.0,55.6854,7.795017,Engaged in fishing,11.1,173.6,172.0
2024-06-21 08:42:57,219030955.0,55.6849165,7.795142,Engaged in fishing,11.149999999999999,172.85,170.5
2024-06-21 08:43:07,219030955.0,55.684433,7.795267,Engaged in fishing,11.2,172.1,169.0
2024-06-21 08:43:17,219030955.0,55.683921999999995,7.795411333333333,Engaged in fishing,11.166666666666666,171.23333333333332,169.0
2024-06-21 08:43:27,219030955.0,55.683411,7.795555666666667,Engaged in fishing,11.133333333333333,170.36666666666667,169.0
2024-06-21 08:43:37,219030955.0,55.6829,7.7957,Engaged in fishing,11.1,169.5,169.0
2024-06-21 08:43:47,219030955.0,55.6829,7.7957,Engaged in fishing,11.1,169.5,169.0
2024-06-21 08:43:57,219030955.0,55.6821335,7.7959,Engaged in fishing,11.2,170.75,169.5
2024-06-21 08:44:07,219030955.0,55.681367,7.7961,Engaged in fishing,11.3,172.0,170.0
2024-06-21 08:44:17,219030955.0,55.68085,7.79625,Engaged in fishing,11.1,171.7,170.0
2024-06-21 08:44:27,219030955.0,55.6803335,7.796383499999999,Engaged in fishing,11.149999999999999,171.75,170.5
2024-06-21 08:44:37,219030955.0,55.679817,7.796517,Engaged in fishing,11.2,171.8,171.0
2024-06-21 08:44:47,219030955.0,55.6793,7.796633,Engaged in fishing,11.2,172.4,171.0
2024-06-21 08:44:57,219030955.0,55.678775,7.796749999999999,Engaged in fishing,11.25,172.7,171.0
2024-06-21 08:45:07,219030955.0,55.67825,7.796867,Engaged in fishing,11.3,173.0,171.0
2024-06-21 08:45:17,219030955.0,55.67775,7.796967,Engaged in fishing,11.0,172.3,170.0
2024-06-21 08:45:27,219030955.0,55.6772335,7.797092,Engaged in fishing,11.0,171.7,171.0
2024-06-21 08:45:37,219030955.0,55.676717,7.797217,Engaged in fishing,11.0,171.1,172.0
2024-06-21 08:45:47,219030955.0,55.676217,7.797317,Engaged in fishing,11.1,173.8,170.0
2024-06-21 08:45:57,219030955.0,55.675675,7.7974499999999995,Engaged in fishing,11.1,173.4,170.5
2024-06-21 08:46:07,219030955.0,55.675133,7.797583,Engaged in fishing,11.1,173.0,171.0
2024-06-21 08:46:17,219030955.0,55.674683,7.797683,Engaged in fishing,11.0,172.5,171.0
2024-06-21 08:46:27,219030955.0,55.67416633333333,7.797772,Engaged in fishing,11.066666666666666,173.83333333333334,171.33333333333334
