Timestamp,MMSI,Latitude,Longitude,Navigational status,SOG,COG,Heading
2024-04-08 07:59:55,219168000.0,57.673333,11.399858,Engaged in fishing,10.8,285.5,284.0
2024-04-08 08:00:05,219168000.0,57.673462,11.39896,Engaged in fishing,10.8,285.3,285.0
2024-04-08 08:00:15,219168000.0,57.673593499999996,11.398061,Engaged in fishing,10.8,285.5,285.5
2024-04-08 08:00:25,219168000.0,57.673725,11.397162,Engaged in fishing,10.8,285.7,286.0
2024-04-08 08:00:35,219168000.0,57.673866,11.396264,Engaged in fishing,10.833333333333334,286.09999999999997,286.0
2024-04-08 08:00:45,219168000.0,57.674007,11.395366,Engaged in fishing,10.866666666666667,286.5,286.0
2024-04-08 08:00:55,219168000.0,57.674148,11.394468,Engaged in fishing,10.9,286.9,286.0
2024-04-08 08:01:05,219168000.0,57.674295,11.393568,Engaged in fishing,10.9,287.1,287.0
2024-04-08 08:01:15,219168000.0,57.674444,11.3926675,Engaged in fishing,10.9,286.95000000000005,285.5
2024-04-08 08:01:25,219168000.0,57.674593,11.391767,Engaged in fishing,10.9,286.8,284.0
2024-04-08 08:01:35,219168000.0,57.674703,11.391042,Engaged in fishing,10.9,286.1,285.0
2024-04-08 08:01:45,219168000.0,57.674838,11.390085,Engaged in fishing,10.9,285.20000000000005,283.5
2024-04-08 08:01:55,219168000.0,57.674973,11.389128,Engaged in fishing,10.9,284.3,282.0
2024-04-08 08:02:05,219168000.0,57.675102,11.388125,Engaged in fishing,10.9,283.7,283.0
2024-04-08 08:02:15,219168000.0,57.675225,11.38721,Engaged in fishing,10.95,284.1,284.0
2024-04-08 08:02:25,219168000.0,57.675348,11.386295,Engaged in fishing,11.0,284.5,285.0
2024-04-08 08:02:35,219168000.0,57.675479333333335,11.385415666666667,Engaged in fishing,11.0,285.06666666666666,285.0
2024-04-08 08:02:45,219168000.0,57.675610666666664,11.384536333333333,Engaged in fishing,11.0,285.6333333333333,285.0
2024-04-08 08:02:55,219168000.0,57.675742,11.383657,Engaged in fishing,11.0,286.2,285.0
2024-04-08 08:03:05,219168000.0,57.675898,11.382657,Engaged in fishing,11.0,286.3,286.0
2024-04-08 08:03:15,219168000.0,57.676038,11.381751000000001,Engaged in fishing,11.0,286.0,284.5
2024-04-08 08:03:25,219168000.0,57.676178,11.380845,Engaged in fishing,11.0,285.7,283.0
2024-04-08 08:03:35,219168000.0,57.676297,11.379960666666667,Engaged in fishing,11.0,284.9,282.6666666666667
2024-04-08 08:03:45,219168000.0,57.676416,11.379076333333334,Engaged in fishing,11.0,284.1,282.3333333333333
2024-04-08 08:03:55,219168000.0,57.676535,11.378192,Engaged in fishing,11.0,283.3,282.0
2024-04-08 08:04:05,219168000.0,57.676653,11.377178,Engaged in fishing,11.0,282.7,284.0
2024-04-08 08:04:15,219168000.0,57.6767655,11.376257500000001,Engaged in fishing,11.0,283.25,285.0
2024-04-08 08:04:25,219168000.0,57.676878,11.375337,Engaged in fishing,11.0,283.8,286.0
2024-04-08 08:04:35,219168000.0,57.67700366666667,11.374453666666668,Engaged in fishing,11.0,284.26666666666665,285.6666666666667
2024-04-08 08:04:45,219168000.0,57.67712933333333,11.373570333333333,Engaged in fishing,11.0,284.73333333333335,285.3333333333333
2024-04-08 08:04:55,219168000.0,57.677255,11.372687,Engaged in fishing,11.0,285.2,285.0
2024-04-08 08:05:05,219168000.0,57.677398,11.371678,Engaged in fishing,11.0,284.8,284.0
2024-04-08 08:05:15,219168000.0,57.6775255,11.370759,Engaged in fishing,11.0,284.5,284.0
2024-04-08 08:05:25,219168000.0,57.677653,11.36984,Engaged in fishing,11.0,284.2,284.0
2024-04-08 08:05:35,219168000.0,57.677782,11.368918,Engaged in fishing,11.0,284.5,285.0
2024-04-08 08:05:45,219168000.0,57.6779035,11.368045500000001,Engaged in fishing,11.0,284.75,285.0
2024-04-08 08:05:55,219168000.0,57.678025,11.367173,Engaged in fishing,11.0,285.0,285.0
2024-04-08 08:06:05,219168000.0,57.67815833333333,11.366223666666667,Engaged in fishing,11.0,284.76666666666665,284.3333333333333
2024-04-08 08:06:15,219168000.0,57.67829166666667,11.365274333333332,Engaged in fishing,11.0,284.53333333333336,283.6666666666667
2024-04-08 08:06:25,219168000.0,57.678425,11.364325,Engaged in fishing,11.0,284.3,283.0
2024-04-08 08:06:35,219168000.0,57.678545,11.363407,Engaged in fishing,11.0,283.9,283.0
2024-04-08 08:06:45,219168000.0,57.6786635,11.362531,Engaged in fishing,11.0,284.04999999999995,284.0
2024-04-08 08:06:55,219168000.0,57.678782,11.361655,Engaged in fishing,11.0,284.2,285.0
2024-04-08 08:07:05,219168000.0,57.678917,11.360709333333334,Engaged in fishing,11.0,284.43333333333334,284.6666666666667
2024-04-08 08:07:15,219168000.0,57.679052,11.359763666666666,Engaged in fishing,11.0,284.66666666666663,284.3333333333333
2024-04-08 08:07:25,219168000.0,57.679187,11.358818,Engaged in fishing,11.0,284.9,284.0
2024-04-08 08:07:35,219168000.0,57.679312,11.3579,Engaged in fishing,11.0,284.4,284.0
2024-04-08 08:07:45,219168000.0,57.679431,11.357024,Engaged in fishing,11.05,284.4,284.0
2024-04-08 08:07:55,219168000.0,57.67955,11.356148,Engaged in fishing,11.1,284.4,284.0
2024-04-08 08:08:05,219168000.0,57.679674,11.355226,Engaged in fishing,11.066666666666666,284.43333333333334,284.3333333333333
2024-04-08 08:08:15,219168000.0,57.679798,11.354303999999999,Engaged in fishing,11.033333333333333,284.46666666666664,284.6666666666667
2024-04-08 08:08:25,219168000.0,57.679922,11.353382,Engaged in fishing,11.0,284.5,285.0
2024-04-08 08:08:35,219168000.0,57.680062,11.352367,Engaged in fishing,11.0,284.8,286.0
2024-04-08 08:08:45,219168000.0,57.680186,11.351491,Engaged in fishing,11.05,284.9,285.0
2024-04-08 08:08:55,219168000.0,57.68031,11.350615,Engaged in fishing,11.1,285.0,284.0
2024-04-08 08:09:05,219168000.0,57.68043766666666,11.349694333333334,Engaged in fishing,11.066666666666666,284.76666666666665,284.0
2024-04-08 08:09:15,219168000.0,57.680565333333334,11.348773666666666,Engaged in fishing,11.033333333333333,284.53333333333336,284.0
2024-04-08 08:09:25,219168000.0,57.680693,11.347853,Engaged in fishing,11.0,284.3,284.0
2024-04-08 08:09:35,219168000.0,57.680832,11.34684,Engaged in fishing,11.0,284.5,285.0
2024-04-08 08:09:45,219168000.0,57.680952500000004,11.345968500000001,Engaged in fishing,11.0,284.75,285.0
2024-04-08 08:09:55,219168000.0,57.681073,11.345097,Engaged in fishing,11.0,285.0,285.0
2024-04-08 08:10:05,219168000.0,57.6812105,11.344132,Engaged in fishing,11.05,285.0,285.0
2024-04-08 08:10:15,219168000.0,57.681348,11.343167,Engaged in fishing,11.1,285.0,285.0
2024-04-08 08:10:25,219168000.0,57.681467,11.342338,Engaged in fishing,11.1,285.0,284.0
2024-04-08 08:10:35,219168000.0,57.681615,11.341327,Engaged in fishing,11.0,285.2,286.0
2024-04-08 08:10:45,219168000.0,57.681742,11.3405,Engaged in fishing,11.0,285.6,286.0
2024-04-08 08:10:55,219168000.0,57.681885,11.339583,Engaged in fishing,11.0,286.0,286.0
2024-04-08 08:11:05,219168000.0,57.6820315,11.3386255,Engaged in fishing,11.0,285.95,285.0
2024-04-08 08:11:15,219168000.0,57.682178,11.337668,Engaged in fishing,11.0,285.9,284.0
2024-04-08 08:11:25,219168000.0,57.682302,11.336848,Engaged in fishing,11.0,285.5,283.0
2024-04-08 08:11:35,219168000.0,57.682445,11.33584,Engaged in fishing,11.0,284.8,283.0
2024-04-08 08:11:45,219168000.0,57.682557,11.335012,Engaged in fishing,11.0,284.4,284.0
2024-04-08 08:11:55,219168000.0,57.682678,11.334095,Engaged in fishing,11.0,284.7,286.0
2024-04-08 08:12:05,219168000.0,57.682824,11.3331365,Engaged in fishing,11.05,285.54999999999995,286.0
