file,misclassified
filtered_244255000_20240622_2035-20240622_2050_standardized_10s.csv,1
filtered_563144900_20240302_1750-20240302_1805_standardized_10s.csv,1
filtered_636023392_20240411_0145-20240411_0200_standardized_10s.csv,1
filtered_565259000_20240613_2009-20240613_2024_standardized_10s.csv,1
filtered_626413000_20240609_2017-20240609_2031_standardized_10s.csv,1
filtered_258858000_20240619_0035-20240619_0050_standardized_10s.csv,1
filtered_244170427_20240408_1149-20240408_1204_standardized_10s.csv,1
filtered_574005280_20240304_0419-20240304_0434_standardized_10s.csv,1
filtered_578001700_20241122_0015-20241122_0030_standardized_10s.csv,1
filtered_244090800_20240430_0445-20240430_0500_standardized_10s.csv,1
filtered_258824000_20240307_1029-20240307_1044_standardized_10s.csv,1
filtered_235362000_20240327_2101-20240327_2116_standardized_10s.csv,1
filtered_257415000_20240624_0345-20240624_0400_standardized_10s.csv,1
filtered_257723000_20240608_0239-20240608_0254_standardized_10s.csv,1
filtered_231523000_20240319_0937-20240319_0952_standardized_10s.csv,1
filtered_257086660_20240328_0012-20240328_0027_standardized_10s.csv,1
filtered_231789000_20240316_0712-20240316_0727_standardized_10s.csv,1
filtered_636022088_20240412_1108-20240412_1122_standardized_10s.csv,1
filtered_636022047_20240408_0210-20240408_0225_standardized_10s.csv,1
filtered_257516000_20240413_1340-20240413_1355_standardized_10s.csv,1
filtered_231809000_20240613_1549-20240613_1604_standardized_10s.csv,1
filtered_231836000_20240412_0525-20240412_0540_standardized_10s.csv,1
filtered_231836000_20240430_0755-20240430_0810_standardized_10s.csv,1
filtered_636022668_20240414_2124-20240414_2138_standardized_10s.csv,1
filtered_231884000_20240427_0419-20240427_0434_standardized_10s.csv,1
filtered_257409000_20240418_1116-20240418_1131_standardized_10s.csv,1
filtered_636021648_20240429_1912-20240429_1927_standardized_10s.csv,1
filtered_257538000_20240429_2320-20240429_2335_standardized_10s.csv,1
filtered_231355000_20241122_2148-20241122_2203_standardized_10s.csv,1
filtered_232008661_20240307_0445-20240307_0459_standardized_10s.csv,1
filtered_636021568_20241123_1530-20241123_1545_standardized_10s.csv,1
filtered_636021135_20240419_1525-20240419_1540_standardized_10s.csv,1
filtered_232025009_20240530_2021-20240530_2036_standardized_10s.csv,1
filtered_232031869_20240422_1421-20240422_1435_standardized_10s.csv,1
filtered_230941700_20240530_2115-20240530_2130_standardized_10s.csv,1
filtered_538010589_20240607_0454-20240607_0509_standardized_10s.csv,1
filtered_636019292_20240531_1223-20240531_1238_standardized_10s.csv,1
filtered_257179000_20240328_1938-20240328_1953_standardized_10s.csv,1
filtered_636019152_20240610_0215-20240610_0230_standardized_10s.csv,1
filtered_257694000_20240308_1023-20240308_1038_standardized_10s.csv,1
filtered_636018910_20241125_0027-20241125_0042_standardized_10s.csv,1
filtered_235102532_20240630_0433-20240630_0447_standardized_10s.csv,1
filtered_235102532_20240630_1332-20240630_1347_standardized_10s.csv,1
filtered_257723000_20240528_0045-20240528_0100_standardized_10s.csv,1
filtered_235102532_20241129_1423-20241129_1438_standardized_10s.csv,1
filtered_244790314_20240311_0536-20240311_0551_standardized_10s.csv,1
filtered_538010371_20240617_0645-20240617_0700_standardized_10s.csv,1
filtered_266274000_20240519_1906-20240519_1921_standardized_10s.csv,1
filtered_311019800_20240522_2225-20240522_2240_standardized_10s.csv,1
filtered_255802940_20240404_0156-20240404_0211_standardized_10s.csv,1
filtered_247019600_20240522_0433-20240522_0448_standardized_10s.csv,1
filtered_311307000_20240620_0206-20240620_0221_standardized_10s.csv,1
filtered_314431000_20240610_1929-20240610_1943_standardized_10s.csv,1
filtered_255806139_20240322_0542-20240322_0557_standardized_10s.csv,1
filtered_246625000_20240525_0734-20240525_0748_standardized_10s.csv,1
filtered_265412000_20240429_1502-20240429_1516_standardized_10s.csv,1
filtered_314759000_20240627_0518-20240627_0533_standardized_10s.csv,1
filtered_246518000_20240605_1200-20240605_1215_standardized_10s.csv,1
filtered_352001425_20240531_1923-20240531_1938_standardized_10s.csv,1
filtered_352001906_20240401_1104-20240401_1119_standardized_10s.csv,1
filtered_352002401_20240530_0513-20240530_0528_standardized_10s.csv,1
filtered_352003439_20240324_2000-20240324_2015_standardized_10s.csv,1
filtered_352003672_20241130_2303-20241130_2318_standardized_10s.csv,1
filtered_247224200_20240526_2106-20240526_2121_standardized_10s.csv,1
filtered_311000851_20240618_2111-20240618_2126_standardized_10s.csv,1
filtered_357353000_20241130_2203-20241130_2218_standardized_10s.csv,1
filtered_311000534_20241123_2310-20241123_2325_standardized_10s.csv,1
filtered_255801580_20240626_0945-20240626_0959_standardized_10s.csv,1
filtered_255801580_20240324_2317-20240324_2332_standardized_10s.csv,1
filtered_266467000_20240611_1047-20240611_1102_standardized_10s.csv,1
filtered_255801580_20240302_0502-20240302_0517_standardized_10s.csv,1
filtered_304146000_20240303_1834-20240303_1849_standardized_10s.csv,1
filtered_249706000_20240618_0505-20240618_0520_standardized_10s.csv,1
filtered_249547000_20240430_1615-20240430_1630_standardized_10s.csv,1
filtered_248615000_20240420_1300-20240420_1314_standardized_10s.csv,1
filtered_305102000_20240519_1852-20240519_1907_standardized_10s.csv,1
filtered_248132000_20240426_1210-20240426_1225_standardized_10s.csv,1
filtered_266465000_20240420_0057-20240420_0112_standardized_10s.csv,1
filtered_305775000_20240524_0436-20240524_0451_standardized_10s.csv,1
filtered_308192000_20240527_1518-20240527_1533_standardized_10s.csv,1
filtered_311000076_20240428_2245-20240428_2300_standardized_10s.csv,1
filtered_311000340_20240612_1500-20240612_1515_standardized_10s.csv,1
filtered_352003862_20240604_1227-20240604_1242_standardized_10s.csv,1
filtered_265177000_20240627_2055-20240627_2110_standardized_10s.csv,1
filtered_259222000_20241122_0130-20241122_0145_standardized_10s.csv,1
filtered_255806463_20240426_2235-20240426_2250_standardized_10s.csv,1
filtered_244870189_20240524_1012-20240524_1027_standardized_10s.csv,1
filtered_538005791_20240523_2354-20240524_0009_standardized_10s.csv,1
filtered_265012140_20240328_0514-20240328_0529_standardized_10s.csv,1
filtered_244870072_20240525_0500-20240525_0515_standardized_10s.csv,1
filtered_538006310_20240530_1720-20240530_1735_standardized_10s.csv,1
filtered_244860255_20240529_0843-20240529_0858_standardized_10s.csv,1
filtered_244853000_20240525_0106-20240525_0121_standardized_10s.csv,1
filtered_538007510_20240417_1015-20240417_1030_standardized_10s.csv,1
filtered_538007957_20240630_1719-20240630_1734_standardized_10s.csv,1
filtered_538008269_20240401_0608-20240401_0622_standardized_10s.csv,1
filtered_244820165_20240320_0634-20240320_0649_standardized_10s.csv,1
filtered_538008385_20240329_2222-20240329_2236_standardized_10s.csv,1
filtered_261148000_20240618_0930-20240618_0945_standardized_10s.csv,1
filtered_255801580_20241127_1007-20241127_1022_standardized_10s.csv,1
filtered_261004881_20240603_0145-20240603_0200_standardized_10s.csv,1
filtered_255915611_20240330_0043-20240330_0058_standardized_10s.csv,1
filtered_538005408_20240625_2142-20240625_2156_standardized_10s.csv,1
filtered_372918000_20240620_1330-20240620_1345_standardized_10s.csv,1
filtered_538002657_20240528_2202-20240528_2217_standardized_10s.csv,1
filtered_374308000_20240527_1745-20240527_1800_standardized_10s.csv,1
filtered_265177000_20240619_1910-20240619_1925_standardized_10s.csv,1
filtered_246125000_20240420_1731-20240420_1746_standardized_10s.csv,1
filtered_414576000_20240605_1031-20240605_1046_standardized_10s.csv,1
filtered_255806320_20240424_0441-20240424_0456_standardized_10s.csv,1
filtered_265047000_20240524_1803-20240524_1818_standardized_10s.csv,1
filtered_257207000_20240310_2130-20240310_2145_standardized_10s.csv,1
filtered_245952000_20241124_0102-20241124_0116_standardized_10s.csv,1
filtered_265039000_20240601_1004-20240601_1019_standardized_10s.csv,1
filtered_245593000_20240613_1901-20240613_1916_standardized_10s.csv,1
filtered_511101065_20240322_1727-20240322_1742_standardized_10s.csv,1
filtered_245491000_20240304_0844-20240304_0859_standardized_10s.csv,1
filtered_511101065_20240322_1742-20240322_1757_standardized_10s.csv,1
filtered_518998637_20240406_1132-20240406_1147_standardized_10s.csv,1
filtered_244912000_20241124_0914-20241124_0929_standardized_10s.csv,1
filtered_477735800_20240320_2112-20240320_2127_standardized_10s.csv,1
filtered_667001935_20240304_0916-20240304_0931_standardized_10s.csv,1
filtered_219551000_20240317_2044-20240317_2059_standardized_10s.csv,1
filtered_220282000_20240303_1215-20240303_1230_standardized_10s.csv,1
filtered_212882000_20240519_0957-20240519_1012_standardized_10s.csv,1
filtered_219616000_20240321_1449-20240321_1503_standardized_10s.csv,1
filtered_220253000_20240303_1222-20240303_1237_standardized_10s.csv,1
filtered_211141000_20240312_1517-20240312_1532_standardized_10s.csv,1
filtered_211265530_20240626_2233-20240626_2248_standardized_10s.csv,1
filtered_219031135_20240623_1524-20240623_1538_standardized_10s.csv,1
filtered_219435000_20240611_0225-20240611_0240_standardized_10s.csv,1
filtered_229554000_20240526_1309-20240526_1324_standardized_10s.csv,1
filtered_219015153_20240617_0633-20240617_0648_standardized_10s.csv,1
filtered_219028043_20240330_2052-20240330_2107_standardized_10s.csv,1
filtered_219029785_20240626_1816-20240626_1831_standardized_10s.csv,1
filtered_220368000_20240423_1700-20240423_1715_standardized_10s.csv,1
filtered_220614000_20241127_1901-20241127_1915_standardized_10s.csv,1
filtered_219613000_20240529_0245-20240529_0300_standardized_10s.csv,1
filtered_219613000_20240529_0900-20240529_0915_standardized_10s.csv,1
filtered_229410000_20240316_1511-20240316_1526_standardized_10s.csv,1
filtered_219244000_20240325_0402-20240325_0416_standardized_10s.csv,1
filtered_220223000_20240406_1908-20240406_1923_standardized_10s.csv,1
filtered_215644000_20240314_1221-20240314_1236_standardized_10s.csv,1
filtered_219244000_20241122_0432-20241122_0447_standardized_10s.csv,1
filtered_219244000_20240621_1630-20240621_1645_standardized_10s.csv,1
filtered_211211520_20240603_2204-20240603_2219_standardized_10s.csv,1
filtered_229077000_20240314_1951-20240314_2006_standardized_10s.csv,1
filtered_219616000_20240529_0916-20240529_0931_standardized_10s.csv,1
filtered_209734000_20240317_0229-20240317_0244_standardized_10s.csv,1
filtered_219281000_20240401_0507-20240401_0522_standardized_10s.csv,1
filtered_220368000_20240525_0332-20240525_0347_standardized_10s.csv,1
filtered_219027298_20240604_0751-20240604_0806_standardized_10s.csv,1
filtered_219465000_20240329_1106-20240329_1121_standardized_10s.csv,1
filtered_220600000_20240530_2323-20240530_2338_standardized_10s.csv,1
filtered_219110000_20240311_2050-20240311_2105_standardized_10s.csv,1
filtered_210167000_20241122_2153-20241122_2208_standardized_10s.csv,1
filtered_219115000_20241124_2355-20241125_0010_standardized_10s.csv,1
filtered_219023617_20240320_0429-20240320_0444_standardized_10s.csv,1
filtered_219945000_20240519_2242-20240519_2257_standardized_10s.csv,1
filtered_219281000_20240627_1810-20240627_1825_standardized_10s.csv,1
filtered_219945000_20241130_0042-20241130_0057_standardized_10s.csv,1
filtered_209275000_20240328_0926-20240328_0941_standardized_10s.csv,1
filtered_219437000_20240409_2041-20240409_2056_standardized_10s.csv,1
filtered_229807000_20240422_0247-20240422_0302_standardized_10s.csv,1
filtered_219825000_20240607_2043-20240607_2058_standardized_10s.csv,1
filtered_219014012_20240527_1312-20240527_1327_standardized_10s.csv,1
filtered_219592000_20240328_2200-20240328_2215_standardized_10s.csv,1
filtered_219592000_20240429_2145-20240429_2159_standardized_10s.csv,1
filtered_219133000_20240606_0839-20240606_0854_standardized_10s.csv,1
filtered_314843000_20241127_1308-20241127_1322_standardized_10s.csv,0
filtered_352001585_20240614_0408-20240614_0422_standardized_10s.csv,0
filtered_219014012_20240525_0357-20240525_0412_standardized_10s.csv,0
filtered_352001616_20240604_1024-20240604_1039_standardized_10s.csv,0
filtered_319060600_20240325_1819-20240325_1834_standardized_10s.csv,0
filtered_351201000_20240412_1218-20240412_1233_standardized_10s.csv,0
filtered_319130500_20240416_0410-20240416_0425_standardized_10s.csv,0
filtered_319130500_20240616_1053-20240616_1108_standardized_10s.csv,0
filtered_219014012_20240527_0757-20240527_0812_standardized_10s.csv,0
filtered_351660000_20240427_1412-20240427_1427_standardized_10s.csv,0
filtered_319192200_20240623_1622-20240623_1637_standardized_10s.csv,0
filtered_319540000_20240530_1637-20240530_1652_standardized_10s.csv,0
filtered_352001378_20240615_1325-20240615_1340_standardized_10s.csv,0
filtered_352001148_20240627_0122-20240627_0137_standardized_10s.csv,0
filtered_352001037_20240626_2114-20240626_2129_standardized_10s.csv,0
filtered_341412000_20240526_0404-20240526_0419_standardized_10s.csv,0
filtered_341988000_20240527_1903-20240527_1918_standardized_10s.csv,0
filtered_314661000_20240613_0828-20240613_0843_standardized_10s.csv,0
filtered_314843000_20240530_1123-20240530_1137_standardized_10s.csv,0
filtered_314238000_20240629_1112-20240629_1127_standardized_10s.csv,0
filtered_314424000_20240320_2044-20240320_2059_standardized_10s.csv,0
filtered_314415000_20240613_1211-20240613_1226_standardized_10s.csv,0
filtered_314415000_20240313_2010-20240313_2025_standardized_10s.csv,0
filtered_314398000_20240606_0808-20240606_0823_standardized_10s.csv,0
filtered_314261000_20240309_1037-20240309_1052_standardized_10s.csv,0
filtered_314258000_20240612_0942-20240612_0957_standardized_10s.csv,0
filtered_314238000_20240620_0957-20240620_1012_standardized_10s.csv,0
filtered_219015425_20240412_1710-20240412_1725_standardized_10s.csv,0
filtered_314238000_20240612_0857-20240612_0912_standardized_10s.csv,0
filtered_314238000_20240530_1603-20240530_1618_standardized_10s.csv,0
filtered_314238000_20240323_1206-20240323_1221_standardized_10s.csv,0
filtered_314207000_20240603_0032-20240603_0047_standardized_10s.csv,0
filtered_314207000_20240603_0017-20240603_0032_standardized_10s.csv,0
filtered_219017733_20240425_1145-20240425_1200_standardized_10s.csv,0
filtered_314424000_20241128_1316-20241128_1331_standardized_10s.csv,0
filtered_314463000_20240616_0249-20240616_0304_standardized_10s.csv,0
filtered_314811000_20240626_2041-20240626_2055_standardized_10s.csv,0
filtered_219014012_20240523_1303-20240523_1318_standardized_10s.csv,0
filtered_314790000_20240410_0325-20240410_0339_standardized_10s.csv,0
filtered_219014012_20240530_1133-20240530_1148_standardized_10s.csv,0
filtered_314740000_20240415_0406-20240415_0421_standardized_10s.csv,0
filtered_219014012_20240530_1314-20240530_1329_standardized_10s.csv,0
filtered_219014012_20240619_0558-20240619_0613_standardized_10s.csv,0
filtered_314702000_20240413_2128-20240413_2143_standardized_10s.csv,0
filtered_314635000_20240429_0033-20240429_0048_standardized_10s.csv,0
filtered_314463000_20240616_1019-20240616_1034_standardized_10s.csv,0
filtered_219014012_20240625_0743-20240625_0758_standardized_10s.csv,0
filtered_314609000_20240307_1456-20240307_1510_standardized_10s.csv,0
filtered_219014012_20240630_0313-20240630_0328_standardized_10s.csv,0
filtered_219015298_20240319_0827-20240319_0842_standardized_10s.csv,0
filtered_314544000_20241122_0346-20241122_0401_standardized_10s.csv,0
filtered_219015298_20240519_0915-20240519_0930_standardized_10s.csv,0
filtered_219014012_20240524_1148-20240524_1203_standardized_10s.csv,0
filtered_219014012_20240330_1411-20240330_1426_standardized_10s.csv,0
filtered_219014012_20240519_1148-20240519_1203_standardized_10s.csv,0
filtered_368444000_20240529_1603-20240529_1618_standardized_10s.csv,0
filtered_371545000_20240428_2233-20240428_2248_standardized_10s.csv,0
filtered_371090000_20240406_0831-20240406_0846_standardized_10s.csv,0
filtered_371090000_20240406_0716-20240406_0731_standardized_10s.csv,0
filtered_370638000_20240607_1335-20240607_1350_standardized_10s.csv,0
filtered_370417000_20240529_1618-20240529_1633_standardized_10s.csv,0
filtered_370416000_20240427_1109-20240427_1124_standardized_10s.csv,0
filtered_370236000_20240324_2205-20240324_2220_standardized_10s.csv,0
filtered_368160000_20240317_1222-20240317_1237_standardized_10s.csv,0
filtered_371950000_20240521_1954-20240521_2009_standardized_10s.csv,0
filtered_357656000_20240416_1625-20240416_1640_standardized_10s.csv,0
filtered_219010518_20241129_2333-20241129_2347_standardized_10s.csv,0
filtered_357340000_20240324_2109-20240324_2124_standardized_10s.csv,0
filtered_357169000_20240615_1609-20240615_1624_standardized_10s.csv,0
filtered_219010873_20240302_0207-20240302_0222_standardized_10s.csv,0
filtered_356773000_20240309_0256-20240309_0311_standardized_10s.csv,0
filtered_356639000_20240404_0020-20240404_0035_standardized_10s.csv,0
filtered_219010518_20240319_1502-20240319_1517_standardized_10s.csv,0
filtered_372002000_20240621_1115-20240621_1130_standardized_10s.csv,0
filtered_352002003_20240630_1824-20240630_1839_standardized_10s.csv,0
filtered_373834000_20240423_0711-20240423_0725_standardized_10s.csv,0
filtered_375103000_20240630_1844-20240630_1859_standardized_10s.csv,0
filtered_375103000_20240414_0037-20240414_0052_standardized_10s.csv,0
filtered_375103000_20240314_2212-20240314_2227_standardized_10s.csv,0
filtered_219002838_20240627_0126-20240627_0141_standardized_10s.csv,0
filtered_219007477_20240330_0328-20240330_0343_standardized_10s.csv,0
filtered_374239000_20240314_1317-20240314_1331_standardized_10s.csv,0
filtered_374124000_20240407_2248-20240407_2303_standardized_10s.csv,0
filtered_219007477_20240331_0428-20240331_0443_standardized_10s.csv,0
filtered_372078000_20240521_1711-20240521_1726_standardized_10s.csv,0
filtered_372939000_20240425_0134-20240425_0149_standardized_10s.csv,0
filtered_219007477_20240620_1926-20240620_1941_standardized_10s.csv,0
filtered_372867000_20240613_0720-20240613_0734_standardized_10s.csv,0
filtered_219009417_20240312_0110-20240312_0125_standardized_10s.csv,0
filtered_372837000_20240419_1129-20240419_1144_standardized_10s.csv,0
filtered_372669000_20240415_2209-20240415_2224_standardized_10s.csv,0
filtered_372078000_20240521_1756-20240521_1811_standardized_10s.csv,0
filtered_219010873_20240330_0407-20240330_0422_standardized_10s.csv,0
filtered_355931000_20240617_0632-20240617_0647_standardized_10s.csv,0
filtered_219010873_20240411_2330-20240411_2345_standardized_10s.csv,0
filtered_352002505_20240630_0039-20240630_0054_standardized_10s.csv,0
filtered_352003251_20240426_0742-20240426_0757_standardized_10s.csv,0
filtered_352003005_20240319_0612-20240319_0627_standardized_10s.csv,0
filtered_352002791_20240610_0212-20240610_0227_standardized_10s.csv,0
filtered_352002692_20240525_0401-20240525_0415_standardized_10s.csv,0
filtered_352002533_20240424_0112-20240424_0127_standardized_10s.csv,0
filtered_352002532_20240520_1649-20240520_1703_standardized_10s.csv,0
filtered_219014012_20240313_1556-20240313_1611_standardized_10s.csv,0
filtered_352002488_20240519_2028-20240519_2043_standardized_10s.csv,0
filtered_219010873_20240424_0445-20240424_0500_standardized_10s.csv,0
filtered_219014012_20240313_1611-20240313_1626_standardized_10s.csv,0
filtered_312428000_20240601_0245-20240601_0259_standardized_10s.csv,0
filtered_352002355_20240410_0247-20240410_0302_standardized_10s.csv,0
filtered_352002353_20240402_0111-20240402_0126_standardized_10s.csv,0
filtered_352002271_20240622_1432-20240622_1447_standardized_10s.csv,0
filtered_352002271_20240604_0247-20240604_0302_standardized_10s.csv,0
filtered_352002084_20240305_1437-20240305_1452_standardized_10s.csv,0
filtered_219014012_20240309_0926-20240309_0941_standardized_10s.csv,0
filtered_219014012_20240305_1556-20240305_1611_standardized_10s.csv,0
filtered_352003487_20240409_1826-20240409_1841_standardized_10s.csv,0
filtered_352003497_20240530_0921-20240530_0936_standardized_10s.csv,0
filtered_355390000_20240318_0738-20240318_0753_standardized_10s.csv,0
filtered_354711000_20240630_2144-20240630_2159_standardized_10s.csv,0
filtered_354711000_20240617_0544-20240617_0558_standardized_10s.csv,0
filtered_354711000_20240408_0341-20240408_0356_standardized_10s.csv,0
filtered_219010873_20240426_1900-20240426_1915_standardized_10s.csv,0
filtered_354537000_20241124_1018-20241124_1033_standardized_10s.csv,0
filtered_354537000_20240525_0318-20240525_0333_standardized_10s.csv,0
filtered_354195000_20240519_0148-20240519_0203_standardized_10s.csv,0
filtered_219010873_20240428_0330-20240428_0345_standardized_10s.csv,0
filtered_219010873_20240529_2338-20240529_2353_standardized_10s.csv,0
filtered_219010873_20240530_2108-20240530_2123_standardized_10s.csv,0
filtered_219010873_20240611_0904-20240611_0919_standardized_10s.csv,0
filtered_352211000_20240528_0920-20240528_0935_standardized_10s.csv,0
filtered_219014012_20240303_1556-20240303_1611_standardized_10s.csv,0
filtered_219014012_20240305_1541-20240305_1556_standardized_10s.csv,0
filtered_314182000_20240609_0745-20240609_0800_standardized_10s.csv,0
filtered_219019936_20240320_0838-20240320_0853_standardized_10s.csv,0
filtered_312428000_20240531_2344-20240531_2359_standardized_10s.csv,0
filtered_219022257_20240307_0316-20240307_0331_standardized_10s.csv,0
filtered_304244000_20240606_1821-20240606_1836_standardized_10s.csv,0
filtered_304196000_20240316_1659-20240316_1714_standardized_10s.csv,0
filtered_219022257_20240302_1546-20240302_1601_standardized_10s.csv,0
filtered_219022257_20240303_1501-20240303_1516_standardized_10s.csv,0
filtered_219022257_20240303_1631-20240303_1646_standardized_10s.csv,0
filtered_304010515_20240313_0523-20240313_0538_standardized_10s.csv,0
filtered_303210000_20240622_0422-20240622_0436_standardized_10s.csv,0
filtered_276743000_20240603_2026-20240603_2041_standardized_10s.csv,0
filtered_304323000_20240627_0242-20240627_0257_standardized_10s.csv,0
filtered_275545000_20240521_2217-20240521_2232_standardized_10s.csv,0
filtered_275525000_20240624_1709-20240624_1724_standardized_10s.csv,0
filtered_275524000_20240313_0333-20240313_0348_standardized_10s.csv,0
filtered_275509000_20240529_1852-20240529_1907_standardized_10s.csv,0
filtered_275031000_20240321_1418-20240321_1433_standardized_10s.csv,0
filtered_275031000_20240315_1718-20240315_1733_standardized_10s.csv,0
filtered_273618730_20240426_0820-20240426_0835_standardized_10s.csv,0
filtered_304274000_20240627_0832-20240627_0847_standardized_10s.csv,0
filtered_304577000_20240331_0619-20240331_0634_standardized_10s.csv,0
filtered_273542050_20240601_1335-20240601_1350_standardized_10s.csv,0
filtered_304979000_20240608_0315-20240608_0330_standardized_10s.csv,0
filtered_305224000_20240308_0615-20240308_0630_standardized_10s.csv,0
filtered_219021321_20240607_0422-20240607_0437_standardized_10s.csv,0
filtered_305210000_20240414_1539-20240414_1554_standardized_10s.csv,0
filtered_305167000_20240322_2020-20240322_2035_standardized_10s.csv,0
filtered_219021321_20240625_0007-20240625_0022_standardized_10s.csv,0
filtered_305040000_20240307_1755-20240307_1810_standardized_10s.csv,0
filtered_305026000_20240427_0451-20240427_0506_standardized_10s.csv,0
filtered_304968000_20240321_2246-20240321_2301_standardized_10s.csv,0
filtered_304688000_20240325_1501-20240325_1516_standardized_10s.csv,0
filtered_304955000_20240602_1639-20240602_1654_standardized_10s.csv,0
filtered_219021321_20240629_0552-20240629_0607_standardized_10s.csv,0
filtered_304932000_20240609_0431-20240609_0446_standardized_10s.csv,0
filtered_304829000_20240401_0957-20240401_1012_standardized_10s.csv,0
filtered_304688000_20240624_1253-20240624_1308_standardized_10s.csv,0
filtered_304688000_20240624_1138-20240624_1153_standardized_10s.csv,0
filtered_304688000_20240408_0200-20240408_0215_standardized_10s.csv,0
filtered_273617460_20240311_0937-20240311_0952_standardized_10s.csv,0
filtered_273532110_20240318_1910-20240318_1925_standardized_10s.csv,0
filtered_219017733_20240522_2049-20240522_2104_standardized_10s.csv,0
filtered_219023116_20240312_2342-20240312_2357_standardized_10s.csv,0
filtered_266464000_20240306_0808-20240306_0823_standardized_10s.csv,0
filtered_266459000_20240430_0302-20240430_0316_standardized_10s.csv,0
filtered_219022257_20240617_0331-20240617_0345_standardized_10s.csv,0
filtered_266436000_20240313_1203-20240313_1218_standardized_10s.csv,0
filtered_219022257_20240627_2346-20240628_0000_standardized_10s.csv,0
filtered_219022326_20240602_1553-20240602_1608_standardized_10s.csv,0
filtered_266274000_20240627_2157-20240627_2212_standardized_10s.csv,0
filtered_266254000_20241126_0533-20241126_0548_standardized_10s.csv,0
filtered_219022257_20240606_0346-20240606_0400_standardized_10s.csv,0
filtered_266254000_20240604_0821-20240604_0836_standardized_10s.csv,0
filtered_266254000_20240604_0751-20240604_0806_standardized_10s.csv,0
filtered_266248000_20241128_0115-20241128_0130_standardized_10s.csv,0
filtered_266220000_20240321_1108-20240321_1123_standardized_10s.csv,0
filtered_266212000_20240430_1635-20240430_1650_standardized_10s.csv,0
filtered_266212000_20240425_1750-20240425_1805_standardized_10s.csv,0
filtered_266212000_20240325_1414-20240325_1429_standardized_10s.csv,0
filtered_219022257_20240606_1801-20240606_1815_standardized_10s.csv,0
filtered_219022257_20240605_1146-20240605_1201_standardized_10s.csv,0
filtered_273529800_20240305_0511-20240305_0526_standardized_10s.csv,0
filtered_269047000_20240621_0646-20240621_0701_standardized_10s.csv,0
filtered_219022257_20240326_0516-20240326_0531_standardized_10s.csv,0
filtered_219022257_20240402_0253-20240402_0308_standardized_10s.csv,0
filtered_219022257_20240403_0553-20240403_0608_standardized_10s.csv,0
filtered_273391650_20240618_0724-20240618_0739_standardized_10s.csv,0
filtered_273290820_20240404_0318-20240404_0333_standardized_10s.csv,0
filtered_219022257_20240416_0253-20240416_0308_standardized_10s.csv,0
filtered_219022257_20240420_2008-20240420_2023_standardized_10s.csv,0
filtered_266475000_20240424_0229-20240424_0244_standardized_10s.csv,0
filtered_266467000_20240420_0136-20240420_0151_standardized_10s.csv,0
filtered_266472000_20240312_2254-20240312_2309_standardized_10s.csv,0
filtered_266472000_20240305_1409-20240305_1424_standardized_10s.csv,0
filtered_266472000_20240304_0416-20240304_0431_standardized_10s.csv,0
filtered_219022257_20240520_0343-20240520_0358_standardized_10s.csv,0
filtered_219022257_20240601_0716-20240601_0730_standardized_10s.csv,0
filtered_266467000_20240425_1136-20240425_1151_standardized_10s.csv,0
filtered_219022257_20240603_0046-20240603_0101_standardized_10s.csv,0
filtered_219021321_20240430_1024-20240430_1039_standardized_10s.csv,0
filtered_219021321_20240412_1539-20240412_1554_standardized_10s.csv,0
filtered_305269000_20241122_1539-20241122_1554_standardized_10s.csv,0
filtered_219019936_20240523_1447-20240523_1502_standardized_10s.csv,0
filtered_311001445_20240315_0524-20240315_0539_standardized_10s.csv,0
filtered_311001076_20240321_1159-20240321_1214_standardized_10s.csv,0
filtered_311001025_20240323_0401-20240323_0416_standardized_10s.csv,0
filtered_219019936_20240522_1117-20240522_1132_standardized_10s.csv,0
filtered_311000971_20241130_0024-20241130_0039_standardized_10s.csv,0
filtered_311000971_20240331_0637-20240331_0652_standardized_10s.csv,0
filtered_311000929_20240530_0119-20240530_0134_standardized_10s.csv,0
filtered_311000851_20241122_0032-20241122_0047_standardized_10s.csv,0
filtered_311001445_20240524_2038-20240524_2053_standardized_10s.csv,0
filtered_219019936_20240525_0942-20240525_0957_standardized_10s.csv,0
filtered_311000791_20240627_1903-20240627_1918_standardized_10s.csv,0
filtered_311000766_20240318_1326-20240318_1341_standardized_10s.csv,0
filtered_311000766_20240316_1911-20240316_1926_standardized_10s.csv,0
filtered_219019936_20240525_1515-20240525_1530_standardized_10s.csv,0
filtered_219019936_20240526_1515-20240526_1530_standardized_10s.csv,0
filtered_219019936_20240527_1457-20240527_1512_standardized_10s.csv,0
filtered_311001445_20240316_2324-20240316_2339_standardized_10s.csv,0
filtered_311001445_20240604_2035-20240604_2050_standardized_10s.csv,0
filtered_305279000_20240303_0425-20240303_0440_standardized_10s.csv,0
filtered_311062200_20240525_0404-20240525_0419_standardized_10s.csv,0
filtered_219017733_20240622_1700-20240622_1715_standardized_10s.csv,0
filtered_311855000_20240522_0238-20240522_0253_standardized_10s.csv,0
filtered_219017733_20241125_1919-20241125_1934_standardized_10s.csv,0
filtered_219018271_20240317_0305-20240317_0320_standardized_10s.csv,0
filtered_219019219_20240523_1854-20240523_1909_standardized_10s.csv,0
filtered_219019365_20240329_1019-20240329_1034_standardized_10s.csv,0
filtered_375378000_20240528_0732-20240528_0747_standardized_10s.csv,0
