Timestamp,Navigational status,SOG,COG,Heading
2024-06-06 06:45:43,Under way sailing,5.6,0.0,9.0
2024-06-06 06:45:53,Under way sailing,5.6,1.1000000000000227,9.0
2024-06-06 06:46:03,Under way sailing,5.5,0.8999999999999773,12.0
2024-06-06 06:46:13,Under way sailing,5.45,3.6000000000000227,13.0
2024-06-06 06:46:23,Under way sailing,5.4,6.300000000000011,14.0
2024-06-06 06:46:33,Under way sailing,5.4,5.25,12.5
2024-06-06 06:46:43,Under way sailing,5.4,4.199999999999989,11.0
2024-06-06 06:46:53,Under way sailing,5.45,4.25,12.5
2024-06-06 06:47:03,Under way sailing,5.5,4.300000000000011,14.0
2024-06-06 06:47:13,Under way sailing,5.5,5.399999999999977,15.0
2024-06-06 06:47:23,Under way sailing,5.4,5.0,12.0
2024-06-06 06:47:33,Under way sailing,5.35,4.800000000000011,12.0
2024-06-06 06:47:43,Under way sailing,5.3,4.600000000000023,12.0
2024-06-06 06:47:53,Under way sailing,5.333333333333333,4.7333333333333485,13.333333333333314
2024-06-06 06:48:03,Under way sailing,5.366666666666667,4.866666666666674,14.666666666666686
2024-06-06 06:48:13,Under way sailing,5.4,5.0,16.0
2024-06-06 06:48:23,Under way sailing,5.4,7.5,16.0
2024-06-06 06:48:33,Under way sailing,5.4,6.75,14.5
2024-06-06 06:48:43,Under way sailing,5.4,6.0,13.0
2024-06-06 06:48:53,Under way sailing,5.366666666666667,5.899999999999977,13.333333333333314
2024-06-06 06:49:03,Under way sailing,5.333333333333333,5.800000000000011,13.666666666666686
2024-06-06 06:49:13,Under way sailing,5.3,5.699999999999989,14.0
2024-06-06 06:49:23,Under way sailing,5.3,5.399999999999977,11.0
2024-06-06 06:49:33,Under way sailing,5.3,5.550000000000011,13.0
2024-06-06 06:49:43,Under way sailing,5.3,5.699999999999989,15.0
2024-06-06 06:49:53,Under way sailing,5.3,5.899999999999977,14.333333333333314
2024-06-06 06:50:03,Under way sailing,5.3,6.100000000000023,13.666666666666686
2024-06-06 06:50:13,Under way sailing,5.3,6.300000000000011,13.0
2024-06-06 06:50:23,Under way sailing,5.3,6.199999999999989,12.0
2024-06-06 06:50:33,Under way sailing,5.25,4.899999999999977,12.5
2024-06-06 06:50:43,Under way sailing,5.2,3.6000000000000227,13.0
2024-06-06 06:50:53,Under way sailing,5.2,5.199999999999989,13.666666666666686
2024-06-06 06:51:03,Under way sailing,5.2,6.800000000000011,14.333333333333314
2024-06-06 06:51:13,Under way sailing,5.2,8.399999999999977,15.0
2024-06-06 06:51:23,Under way sailing,5.2,8.699999999999989,13.0
2024-06-06 06:51:33,Under way sailing,5.25,7.649999999999977,14.0
2024-06-06 06:51:43,Under way sailing,5.3,6.600000000000023,15.0
2024-06-06 06:51:53,Under way sailing,5.333333333333333,5.833333333333314,16.666666666666686
2024-06-06 06:52:03,Under way sailing,5.366666666666667,5.066666666666663,18.33333333333337
2024-06-06 06:52:13,Under way sailing,5.4,4.300000000000011,20.0
2024-06-06 06:52:23,Under way sailing,5.4,8.300000000000011,23.0
2024-06-06 06:52:33,Under way sailing,5.300000000000001,11.300000000000011,21.5
2024-06-06 06:52:43,Under way sailing,5.2,14.300000000000011,20.0
2024-06-06 06:52:53,Under way sailing,5.300000000000001,9.800000000000011,16.0
2024-06-06 06:53:03,Under way sailing,5.4,5.300000000000011,12.0
2024-06-06 06:53:13,Under way sailing,5.2,3.3999999999999773,12.0
2024-06-06 06:53:23,Under way sailing,5.3,2.8000000000000114,14.0
2024-06-06 06:53:33,Under way sailing,5.35,4.699999999999989,17.0
2024-06-06 06:53:43,Under way sailing,5.4,6.600000000000023,20.0
2024-06-06 06:53:53,Under way sailing,5.35,8.149999999999977,19.5
2024-06-06 06:54:03,Under way sailing,5.3,9.699999999999989,19.0
2024-06-06 06:54:13,Under way sailing,5.3,9.600000000000023,19.0
2024-06-06 06:54:23,Under way sailing,5.3,8.100000000000023,17.0
2024-06-06 06:54:33,Under way sailing,5.35,6.600000000000023,18.0
2024-06-06 06:54:43,Under way sailing,5.4,5.100000000000023,19.0
2024-06-06 06:54:53,Under way sailing,5.35,5.800000000000011,19.0
2024-06-06 06:55:03,Under way sailing,5.3,6.5,19.0
2024-06-06 06:55:13,Under way sailing,5.3,8.100000000000023,20.0
2024-06-06 06:55:23,Under way sailing,5.2,8.5,19.0
2024-06-06 06:55:33,Under way sailing,5.25,6.949999999999989,18.0
2024-06-06 06:55:43,Under way sailing,5.3,5.399999999999977,17.0
2024-06-06 06:55:53,Under way sailing,5.15,5.899999999999977,19.0
2024-06-06 06:56:03,Under way sailing,5.0,6.399999999999977,21.0
2024-06-06 06:56:13,Under way sailing,5.1,7.600000000000023,19.0
2024-06-06 06:56:23,Under way sailing,5.1,9.5,17.0
2024-06-06 06:56:33,Under way sailing,5.1,8.100000000000023,18.5
2024-06-06 06:56:43,Under way sailing,5.1,6.699999999999989,20.0
2024-06-06 06:56:53,Under way sailing,5.2,8.0,22.0
2024-06-06 06:57:03,Under way sailing,5.2,6.850000000000023,19.5
2024-06-06 06:57:13,Under way sailing,5.2,5.699999999999989,17.0
2024-06-06 06:57:23,Under way sailing,5.2,5.899999999999977,18.0
2024-06-06 06:57:33,Under way sailing,5.1,6.600000000000023,20.0
2024-06-06 06:57:43,Under way sailing,5.0,7.300000000000011,22.0
2024-06-06 06:57:53,Under way sailing,5.0,8.899999999999977,21.0
2024-06-06 06:58:03,Under way sailing,5.0,8.0,18.5
2024-06-06 06:58:13,Under way sailing,5.0,7.100000000000023,16.0
2024-06-06 06:58:23,Under way sailing,5.1,6.0,18.0
2024-06-06 06:58:33,Under way sailing,5.1,8.899999999999977,20.5
2024-06-06 06:58:43,Under way sailing,5.1,11.800000000000011,23.0
2024-06-06 06:58:53,Under way sailing,5.0,11.0,18.0
2024-06-06 06:59:03,Under way sailing,5.0,9.050000000000011,17.5
2024-06-06 06:59:13,Under way sailing,5.0,7.100000000000023,17.0
2024-06-06 06:59:23,Under way sailing,5.0,7.100000000000023,19.0
2024-06-06 06:59:33,Under way sailing,4.9,9.25,19.0
2024-06-06 06:59:43,Under way sailing,4.8,11.399999999999977,19.0
2024-06-06 06:59:53,Under way sailing,4.8,9.0,17.0
2024-06-06 07:00:03,Under way sailing,4.85,8.649999999999977,18.0
2024-06-06 07:00:13,Under way sailing,4.9,8.300000000000011,19.0
2024-06-06 07:00:23,Under way sailing,4.9,9.399999999999977,21.0
2024-06-06 07:00:33,Under way sailing,4.9,10.0,20.0
