Timestamp,Navigational status,SOG,COG,Heading
2024-03-21 09:46:04,Under way using engine,11.1,0.0,357.0
2024-03-21 09:46:14,Under way using engine,11.133333333333333,359.9333333333333,357.0
2024-03-21 09:46:24,Under way using engine,11.166666666666666,359.8666666666667,357.0
2024-03-21 09:46:34,Under way using engine,11.2,359.8,357.0
2024-03-21 09:46:44,Under way using engine,11.2,359.8,357.0
2024-03-21 09:46:54,Under way using engine,11.22,359.86,357.0
2024-03-21 09:47:04,Under way using engine,11.24,359.91999999999996,357.0
2024-03-21 09:47:14,Under way using engine,11.26,359.98,357.0
2024-03-21 09:47:24,Under way using engine,11.28,0.03999999999996362,357.0
2024-03-21 09:47:34,Under way using engine,11.3,0.10000000000002274,357.0
2024-03-21 09:47:44,Under way using engine,11.3,0.10000000000002274,357.0
2024-03-21 09:47:54,Under way using engine,11.32,0.12000000000000455,357.0
2024-03-21 09:48:04,Under way using engine,11.34,0.13999999999998636,357.0
2024-03-21 09:48:14,Under way using engine,11.36,0.15999999999996817,357.0
2024-03-21 09:48:24,Under way using engine,11.38,0.18000000000000682,357.0
2024-03-21 09:48:34,Under way using engine,11.4,0.19999999999998863,357.0
2024-03-21 09:48:44,Under way using engine,11.4,0.10000000000002274,357.0
2024-03-21 09:48:54,Under way using engine,11.4,359.9,357.0
2024-03-21 09:49:04,Under way using engine,11.4,359.7,357.0
2024-03-21 09:49:14,Under way using engine,11.4,359.5,357.0
2024-03-21 09:49:24,Under way using engine,11.4,359.3,357.0
2024-03-21 09:49:34,Under way using engine,11.4,359.1,357.0
2024-03-21 09:49:44,Under way using engine,11.4,359.3,357.0
2024-03-21 09:49:54,Under way using engine,11.4,359.41999999999996,357.2
2024-03-21 09:50:04,Under way using engine,11.4,359.53999999999996,357.4
2024-03-21 09:50:14,Under way using engine,11.4,359.65999999999997,357.6
2024-03-21 09:50:24,Under way using engine,11.4,359.78,357.8
2024-03-21 09:50:34,Under way using engine,11.4,359.9,358.0
2024-03-21 09:50:44,Under way using engine,11.4,0.6000000000000227,358.0
2024-03-21 09:50:54,Under way using engine,11.433333333333334,0.6666666666666288,357.3333333333333
2024-03-21 09:51:04,Under way using engine,11.466666666666669,0.7333333333333485,356.66666666666663
2024-03-21 09:51:14,Under way using engine,11.5,0.8000000000000114,356.0
2024-03-21 09:51:24,Under way using engine,11.5,359.75,355.5
2024-03-21 09:51:34,Under way using engine,11.5,358.7,355.0
2024-03-21 09:51:44,Under way using engine,11.5,357.9,354.0
2024-03-21 09:51:54,Under way using engine,11.5,357.26666666666665,353.66666666666663
2024-03-21 09:52:04,Under way using engine,11.5,356.6333333333333,353.33333333333337
2024-03-21 09:52:14,Under way using engine,11.5,356.0,353.0
2024-03-21 09:52:24,Under way using engine,11.5,355.56666666666666,353.0
2024-03-21 09:52:34,Under way using engine,11.5,355.1333333333333,353.0
2024-03-21 09:52:44,Under way using engine,11.5,354.7,353.0
2024-03-21 09:52:54,Under way using engine,11.466666666666669,354.4666666666667,353.0
2024-03-21 09:53:04,Under way using engine,11.433333333333334,354.23333333333335,353.0
